@relation SpokenArabicDigits_channel_10

@attribute channel_10_0 numeric
@attribute channel_10_1 numeric
@attribute channel_10_2 numeric
@attribute channel_10_3 numeric
@attribute channel_10_4 numeric
@attribute channel_10_5 numeric
@attribute channel_10_6 numeric
@attribute channel_10_7 numeric
@attribute channel_10_8 numeric
@attribute channel_10_9 numeric
@attribute channel_10_10 numeric
@attribute channel_10_11 numeric
@attribute channel_10_12 numeric
@attribute channel_10_13 numeric
@attribute channel_10_14 numeric
@attribute channel_10_15 numeric
@attribute channel_10_16 numeric
@attribute channel_10_17 numeric
@attribute channel_10_18 numeric
@attribute channel_10_19 numeric
@attribute channel_10_20 numeric
@attribute channel_10_21 numeric
@attribute channel_10_22 numeric
@attribute channel_10_23 numeric
@attribute channel_10_24 numeric
@attribute channel_10_25 numeric
@attribute channel_10_26 numeric
@attribute channel_10_27 numeric
@attribute channel_10_28 numeric
@attribute channel_10_29 numeric
@attribute channel_10_30 numeric
@attribute channel_10_31 numeric
@attribute channel_10_32 numeric
@attribute channel_10_33 numeric
@attribute channel_10_34 numeric
@attribute channel_10_35 numeric
@attribute channel_10_36 numeric
@attribute channel_10_37 numeric
@attribute channel_10_38 numeric
@attribute channel_10_39 numeric
@attribute channel_10_40 numeric
@attribute channel_10_41 numeric
@attribute channel_10_42 numeric
@attribute channel_10_43 numeric
@attribute channel_10_44 numeric
@attribute channel_10_45 numeric
@attribute channel_10_46 numeric
@attribute channel_10_47 numeric
@attribute channel_10_48 numeric
@attribute channel_10_49 numeric
@attribute channel_10_50 numeric
@attribute channel_10_51 numeric
@attribute channel_10_52 numeric
@attribute channel_10_53 numeric
@attribute channel_10_54 numeric
@attribute channel_10_55 numeric
@attribute channel_10_56 numeric
@attribute channel_10_57 numeric
@attribute channel_10_58 numeric
@attribute channel_10_59 numeric
@attribute channel_10_60 numeric
@attribute channel_10_61 numeric
@attribute channel_10_62 numeric
@attribute channel_10_63 numeric
@attribute channel_10_64 numeric
@attribute channel_10_65 numeric
@attribute channel_10_66 numeric
@attribute channel_10_67 numeric
@attribute channel_10_68 numeric
@attribute channel_10_69 numeric
@attribute channel_10_70 numeric
@attribute channel_10_71 numeric
@attribute channel_10_72 numeric
@attribute channel_10_73 numeric
@attribute channel_10_74 numeric
@attribute channel_10_75 numeric
@attribute channel_10_76 numeric
@attribute channel_10_77 numeric
@attribute channel_10_78 numeric
@attribute channel_10_79 numeric
@attribute channel_10_80 numeric
@attribute channel_10_81 numeric
@attribute channel_10_82 numeric
@attribute channel_10_83 numeric
@attribute channel_10_84 numeric
@attribute channel_10_85 numeric
@attribute channel_10_86 numeric
@attribute channel_10_87 numeric
@attribute channel_10_88 numeric
@attribute channel_10_89 numeric
@attribute channel_10_90 numeric
@attribute channel_10_91 numeric
@attribute channel_10_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
1.1169,0.22547,0.73627,0.67561,0.33266,0.43804,0.80935,0.59153,-0.24629,-0.6418,-0.60176,-0.58477,-0.48073,-0.75476,-0.70364,-0.065021,-0.69651,-0.022014,0.20368,0.21727,0.053984,0.43863,-0.41025,-0.62152,-0.65885,-0.33715,-0.36411,0.75002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.076556,0.10854,0.45057,0.020291,0.29134,0.64695,0.64795,0.58113,0.26737,0.098646,-0.52318,-0.81524,-0.8195,-1.0348,-0.82123,-0.75269,-0.79982,0.14742,0.39211,0.062118,0.28323,-0.17751,0.30545,0.51535,0.55362,-0.57247,-0.65444,-0.94828,-0.62401,-0.40748,0.013061,-0.24735,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0249,0.97342,0.87295,0.47029,0.46106,0.013533,0.79282,-0.066404,0.28219,-0.29448,-0.8151,-0.96257,-1.0572,-0.84197,-0.86088,-0.74301,-0.6275,-1.0698,-0.38896,-0.069814,-0.32894,0.0905,0.18924,-0.6982,-0.78528,-0.61712,-0.91006,-0.87288,-0.44892,-0.40227,-0.23427,-0.14017,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0854,-0.22765,0.28748,0.5616,-0.046301,0.18998,0.23921,-0.59323,-0.76817,-0.6735,-0.79566,-0.7838,-0.48452,-0.52535,-0.7124,-0.50812,-0.2491,-0.43453,0.06652,0.83971,0.56658,-0.41301,-0.26085,-0.49319,-0.84964,-1.1678,-0.90003,0.57153,-0.69319,-0.73663,-0.81409,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.36574,0.74838,1.0469,0.95989,0.37799,0.38647,0.56788,-1.0893,-0.8512,-1.007,-0.79282,-0.83099,-0.79876,-0.31323,-0.33894,-1.2282,-0.61564,-0.32034,-1.0531,-0.54005,0.13206,0.09139,-0.5618,-0.49454,-0.63751,-0.17343,-0.38613,-0.29441,-0.45351,-0.72126,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.15585,-0.60005,1.2786,0.56368,0.32764,0.34018,-0.52762,-0.64103,-0.63055,-0.58194,-0.80828,-0.71744,0.2647,0.49937,0.15463,-0.2829,0.22593,0.36868,-0.17521,-0.55009,-0.71291,-0.56193,-0.83699,-1.0492,-0.88585,-0.25083,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.66382,0.17875,0.42774,0.63166,0.4419,0.26092,-0.63104,-0.59874,-0.71322,-0.60856,-0.5321,-0.27542,-0.39304,0.06147,0.14936,0.11456,-0.041555,0.013705,0.66571,-0.89863,-0.72556,-0.60413,-1.0029,-1.222,-0.87405,0.16779,-0.4618,-0.80382,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.12105,0.32334,0.70729,0.099217,0.33717,0.15188,-0.90017,-0.54384,-0.80923,-0.72553,-0.68004,-0.16167,0.22403,0.53638,0.005693,-0.23006,0.46188,0.44495,-0.11809,-0.3112,-0.20018,-0.27164,-0.40425,-0.74474,-0.72715,0.18827,-0.30024,-0.63499,-0.095018,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.19273,0.43181,0.14689,0.037573,0.35332,0.48006,-0.098851,-0.82521,-0.67862,-0.81269,-0.81851,-0.88161,-0.59191,-0.13428,-0.23626,-0.23169,-0.47904,0.13022,-0.33326,-0.44053,-0.10113,-0.44454,-0.376,-0.55611,-0.69329,-0.65978,-0.31121,0.25353,-0.7044,-0.40167,-0.14427,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.17446,0.18007,0.43639,0.30085,0.49362,0.10005,0.1415,-0.82151,-0.70407,-0.73497,-0.81156,-0.71877,-0.39326,0.23881,-0.64064,-0.1724,-0.004542,-0.32461,-0.20635,0.18656,-0.62136,-0.3698,-0.66467,-0.67196,-0.75373,-0.9175,0.043855,0.18611,-0.37799,-0.97703,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.2551,0.53833,0.21757,0.29333,0.40412,0.29956,-0.11225,0.01552,0.64971,0.75234,0.028358,-0.32643,-1.0288,-0.30425,-0.38201,-0.44975,-0.27287,0.8708,0.87659,0.38129,0.1176,1.0277,1.2905,0.43529,-0.53366,-0.29691,-0.08774,-0.74761,-0.92751,-0.10905,0.18947,-0.1931,0.21303,0.29237,0.15112,0.43413,0.095616,0.55564,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0568,1.2734,0.67451,0.5846,0.38935,0.24517,0.060037,0.7607,-0.082381,0.83629,0.54324,0.29247,0.50792,-1.0613,-1.0209,-0.61161,-0.88079,-0.36582,-0.77049,-0.8297,0.038464,-0.62873,-0.036858,0.50294,0.35483,0.13453,-0.25379,-0.45968,-0.71333,-0.24012,-0.37113,-0.69403,-0.45359,-0.24776,-0.69351,-0.50982,0.004549,-0.56145,-0.3232,-0.30562,0.7522,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.24953,0.85176,0.54654,0.40427,0.71013,0.087677,0.4661,0.53085,0.57228,0.23069,-0.83021,-0.9325,-1.1652,-1.1351,-0.87533,-0.57298,-0.52706,-0.52635,0.19572,0.82765,0.62924,-0.24454,0.35535,-0.028936,0.006505,0.37174,-0.47053,-0.17073,0.1013,0.44478,0.024045,-0.26396,0.13188,-0.11311,0.50613,0.89202,0.50344,0.8029,0.93901,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.36106,1.0224,0.57661,0.1298,0.5658,0.35552,0.72819,0.73169,0.55086,0.042783,-0.77185,-1.0062,-0.59955,-0.1234,-0.1864,-0.18048,-0.42134,-0.096702,0.59451,0.81078,0.20631,0.78023,0.15203,-0.19333,-0.26569,0.13049,-0.029938,-0.096981,0.42043,-0.020446,0.12335,0.68329,-0.086089,0.37081,0.61567,0.67045,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.20258,1.0521,0.52059,0.81285,0.41754,0.88573,0.14782,0.48129,-0.30892,-0.74151,-0.82071,-0.62025,-0.624,-0.52757,-0.5963,-0.22056,0.24111,0.31358,0.30798,0.56671,-0.37587,0.030759,0.051349,-0.25765,0.48116,0.27472,-0.020244,0.47902,0.35513,0.59926,-0.055952,-0.16535,0.44623,-0.079305,0.007068,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.35313,0.30838,0.81015,0.53165,-0.081881,-0.11499,0.69901,0.26902,0.52847,0.29502,-0.6613,-0.91828,-0.9174,-0.82776,-0.78121,-0.4385,-0.028882,0.54143,0.16254,0.55923,-0.079856,-0.038348,0.10971,0.095606,1.0853,-0.73336,-0.077206,-0.5122,-0.44304,-0.2052,0.29056,-0.50131,-0.4898,0.088561,-0.17815,-0.1513,0.094464,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.14587,0.50825,0.62726,-0.036245,0.82093,0.44235,-0.12566,-0.057175,-0.003361,0.041718,0.0113,-0.41876,-0.5344,-0.18714,0.13041,0.82438,0.72373,0.10682,-0.25713,0.52807,1.09,0.17151,0.58117,-0.13394,0.81628,0.77969,-0.18592,0.03077,0.14972,-0.041741,0.83119,-0.15061,-0.23176,0.072625,0.43017,-0.16544,-0.02947,0.57094,0.24663,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.21179,0.73552,0.64589,0.16793,0.30849,0.42862,0.088289,0.24972,0.42392,0.35281,-0.57532,-1.0898,-0.76341,-0.682,-0.50872,-0.6057,-0.64932,0.052111,-0.19264,-0.099055,0.91873,0.7205,0.23483,0.011235,0.6178,0.34444,-0.27068,0.51247,0.26704,-0.0273,-0.01532,0.24882,0.15787,0.36417,0.4337,0.57397,0.12835,0.8236,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.025173,1.1556,0.6289,0.33416,0.58653,0.62541,0.33385,0.087401,0.79849,0.55528,-0.71261,-0.40365,-0.34904,0.086507,-0.073421,-0.40488,-0.13331,0.28622,-0.1528,0.37476,0.33029,0.53877,0.84205,0.046793,-0.10861,-0.041946,-0.31674,-0.23701,-0.26248,-0.67178,-0.12269,-0.68052,-0.31711,0.35459,0.38588,0.73025,0.84022,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0554,0.3015,0.15618,0.29279,0.26553,0.63666,0.59675,0.58351,0.26057,0.32801,-0.33717,0.72269,-0.83307,-0.89363,-0.46247,-0.34823,-0.33165,-0.57785,-0.65492,-0.020694,0.081978,0.53593,-0.056726,0.39423,0.12626,0.39245,-0.15055,0.1528,0.027157,0.22373,-0.31792,0.59144,0.53413,0.45579,1.1464,0.27342,0.63189,0.41463,0.37824,1.4392,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.581,0.95382,1.1645,0.55545,0.67312,0.47912,0.35969,-0.2701,-0.13691,0.049096,0.64208,0.81496,0.79653,0.5804,0.17257,0.20883,0.90803,0.56095,0.047067,-0.10538,0.17216,0.034205,-0.028739,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.40653,0.82607,-0.065641,0.5502,0.25429,-0.20184,-0.57172,-0.029262,0.32268,0.63427,-0.083681,-0.38294,0.55568,0.50626,0.53686,0.46569,0.58251,-0.049784,-0.57132,0.2931,0.50771,-0.14084,0.083912,0.23041,-0.36558,-0.26557,0.61302,0.030868,0.8497,0.54384,0.41561,0.057609,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.24452,0.087378,0.95784,0.30079,0.4092,-0.19977,0.066168,0.27307,-0.24293,-0.53394,-0.60256,0.14994,0.39566,0.49658,0.16901,0.14278,-0.15831,-0.48155,0.51739,0.41842,0.50993,0.32662,0.2929,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.027708,0.36789,0.018564,0.51873,0.06308,0.67277,0.43072,0.14019,-0.32433,-0.35059,0.17467,-0.089407,0.68636,0.88994,0.82044,0.53977,0.26743,-0.44708,0.37293,0.31715,0.33782,0.21486,-0.33534,0.39614,-0.33074,0.30979,-0.056604,0.13652,0.004707,0.15195,-0.60142,-0.56748,-0.60263,-1.0271,-1.367,-1.1728,-1.0583,-0.74589,0.32384,0.40571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.84672,1.305,0.47412,-0.030276,-0.3927,-0.16167,0.41531,0.82083,0.93376,0.32584,0.54901,0.30903,0.054512,-0.38085,0.3809,0.42732,0.4009,0.37102,0.099187,-0.36608,0.074218,0.11612,-0.16341,0.040442,0.16992,-0.74511,-0.26946,-0.11336,-0.23622,0.35932,0.10018,-0.28002,0.010887,-0.62697,-0.71551,-1.1206,-1.0289,-0.70464,0.061765,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
