@relation SpokenArabicDigits_channel_5

@attribute channel_5_0 numeric
@attribute channel_5_1 numeric
@attribute channel_5_2 numeric
@attribute channel_5_3 numeric
@attribute channel_5_4 numeric
@attribute channel_5_5 numeric
@attribute channel_5_6 numeric
@attribute channel_5_7 numeric
@attribute channel_5_8 numeric
@attribute channel_5_9 numeric
@attribute channel_5_10 numeric
@attribute channel_5_11 numeric
@attribute channel_5_12 numeric
@attribute channel_5_13 numeric
@attribute channel_5_14 numeric
@attribute channel_5_15 numeric
@attribute channel_5_16 numeric
@attribute channel_5_17 numeric
@attribute channel_5_18 numeric
@attribute channel_5_19 numeric
@attribute channel_5_20 numeric
@attribute channel_5_21 numeric
@attribute channel_5_22 numeric
@attribute channel_5_23 numeric
@attribute channel_5_24 numeric
@attribute channel_5_25 numeric
@attribute channel_5_26 numeric
@attribute channel_5_27 numeric
@attribute channel_5_28 numeric
@attribute channel_5_29 numeric
@attribute channel_5_30 numeric
@attribute channel_5_31 numeric
@attribute channel_5_32 numeric
@attribute channel_5_33 numeric
@attribute channel_5_34 numeric
@attribute channel_5_35 numeric
@attribute channel_5_36 numeric
@attribute channel_5_37 numeric
@attribute channel_5_38 numeric
@attribute channel_5_39 numeric
@attribute channel_5_40 numeric
@attribute channel_5_41 numeric
@attribute channel_5_42 numeric
@attribute channel_5_43 numeric
@attribute channel_5_44 numeric
@attribute channel_5_45 numeric
@attribute channel_5_46 numeric
@attribute channel_5_47 numeric
@attribute channel_5_48 numeric
@attribute channel_5_49 numeric
@attribute channel_5_50 numeric
@attribute channel_5_51 numeric
@attribute channel_5_52 numeric
@attribute channel_5_53 numeric
@attribute channel_5_54 numeric
@attribute channel_5_55 numeric
@attribute channel_5_56 numeric
@attribute channel_5_57 numeric
@attribute channel_5_58 numeric
@attribute channel_5_59 numeric
@attribute channel_5_60 numeric
@attribute channel_5_61 numeric
@attribute channel_5_62 numeric
@attribute channel_5_63 numeric
@attribute channel_5_64 numeric
@attribute channel_5_65 numeric
@attribute channel_5_66 numeric
@attribute channel_5_67 numeric
@attribute channel_5_68 numeric
@attribute channel_5_69 numeric
@attribute channel_5_70 numeric
@attribute channel_5_71 numeric
@attribute channel_5_72 numeric
@attribute channel_5_73 numeric
@attribute channel_5_74 numeric
@attribute channel_5_75 numeric
@attribute channel_5_76 numeric
@attribute channel_5_77 numeric
@attribute channel_5_78 numeric
@attribute channel_5_79 numeric
@attribute channel_5_80 numeric
@attribute channel_5_81 numeric
@attribute channel_5_82 numeric
@attribute channel_5_83 numeric
@attribute channel_5_84 numeric
@attribute channel_5_85 numeric
@attribute channel_5_86 numeric
@attribute channel_5_87 numeric
@attribute channel_5_88 numeric
@attribute channel_5_89 numeric
@attribute channel_5_90 numeric
@attribute channel_5_91 numeric
@attribute channel_5_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.1924,-0.51543,-0.30913,-0.25221,-0.30954,-0.55963,-0.45499,0.035774,0.067826,-0.35443,-1.8038,-1.6721,-1.2295,-1.8106,-2.2816,-1.8837,-2.445,-2.0133,-1.6426,-1.5057,-1.717,-1.8755,-1.4908,-1.3231,-0.22123,0.45649,-0.26245,-0.61267,-0.55481,-0.91677,-0.90556,-0.69488,-0.10748,-0.012039,-0.6998,-0.38818,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.09133,-0.60387,0.11594,-0.18228,-0.15178,-0.21104,-0.6427,-0.10772,-0.63456,-1.6826,-1.6651,-1.6561,-1.9075,-2.0382,-2.1423,-1.2699,-0.91996,-0.81112,-0.87633,-1.2179,-1.9751,-0.58514,-0.6785,-1.0831,-0.33252,-0.60634,-1.4827,-1.5274,-1.1408,-1.5077,-1.5343,-1.987,-1.5188,-1.1731,-1.4629,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.34968,-0.093489,0.05401,0.3133,0.23853,0.49722,0.30871,0.081466,-0.054064,-0.12829,-1.056,-1.8515,-1.5324,-1.8253,-2.2736,-2.4043,-2.0093,-0.95771,-1.0545,-0.36521,-0.92725,-1.4672,-1.4806,-0.39777,-0.20911,-0.36883,-0.28321,-0.39415,-1.0288,-0.91082,-1.1547,-1.3335,-1.3678,-0.94828,-0.52916,-0.99609,-0.72415,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.92628,0.61944,-0.53839,0.27222,-0.38237,-0.65682,-0.21768,0.21819,0.049964,-0.33312,-0.18023,-0.82708,-1.9145,-2.1325,-1.5922,-1.8798,-1.7947,-1.9163,-1.5956,-1.8095,-1.9827,-1.2979,-1.4786,-1.7389,-0.90169,-0.60328,-0.39797,-0.45199,-0.40479,-0.90057,-1.3902,-1.5584,-0.69536,-1.0071,-0.44088,-0.81377,-0.58114,-0.639,-0.97774,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.21045,-0.56172,-0.34125,-0.26255,-0.50079,-0.26495,-0.74353,-0.097286,0.46664,0.16023,-1.9509,-1.8155,-1.5902,-1.3591,-1.5343,-2.2891,-1.7556,-1.3994,-1.4558,-0.71292,-0.90777,-1.1738,-1.5899,-0.96045,-0.63244,-0.81035,-0.3166,-0.55563,-0.86305,-1.0771,-0.11284,-0.69352,-0.8933,-0.57694,-0.72357,-0.5295,-0.60475,-0.81263,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.48781,0.25263,-0.17681,-0.18675,-0.007448,-0.17191,-0.42875,-0.30821,-1.0414,-0.26896,-1.4163,-1.6454,-2.0652,-1.5715,-2.1927,-2.4233,-1.4391,-1.1339,-1.2782,-1.5702,-1.371,-1.5644,-2.0331,-0.84842,-0.74456,-1.2596,-0.52133,0.027369,-0.076649,-0.43151,-0.33151,-0.59588,-0.74494,-0.65496,-0.27432,-1.0168,-1.2563,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.76469,-0.6396,-0.3713,-0.76011,-0.055917,-0.22642,-0.64697,0.021331,0.16019,-0.16341,-0.61672,0.057336,-1.654,-1.8861,-2.0214,-1.6806,-2.0577,-2.0627,-2.0657,-1.4834,-0.89315,-1.5943,-0.92147,-1.0608,-1.5667,-2.0329,-0.57472,-1.3582,-0.26825,-0.20421,-1.2675,-1.4547,-1.3599,-1.0309,-0.74481,-0.69405,-1.278,-0.82832,-0.83219,-0.61067,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.54586,-0.4915,-0.52889,-0.561,-0.37158,0.071846,-0.56568,-0.75864,-0.9816,-1.1591,-1.5492,-1.3436,-1.4745,-1.6283,-1.5202,-1.2904,-1.3364,-0.95582,-0.067316,-0.4337,-0.79849,-1.0479,-0.56209,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.37091,0.10372,0.010785,0.17777,0.086266,-0.16022,0.070375,0.085836,-0.46092,-1.1376,-0.93416,-1.328,-1.6966,-1.3824,-1.3604,-1.497,-1.3474,-1.4913,-1.5309,-0.39252,-0.30513,-0.51267,-0.13542,-0.37724,-0.64832,-0.95338,-0.7769,-0.39926,-0.26439,-0.55337,-0.83303,0.40964,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.24035,0.26324,-0.27192,0.36423,0.033491,-0.24436,-0.022851,-0.29202,-0.13223,-0.14872,-1.0916,-1.7922,-1.7832,-1.5748,-1.763,-1.4779,-0.92588,-0.65833,-0.98949,-0.37956,-0.38368,-0.1067,-0.038907,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.6046,-0.12196,0.10074,0.62344,-0.23741,0.005784,-0.20896,-0.52578,-0.65077,-1.7846,-0.34286,-0.29531,-1.9897,-1.9266,-1.9173,-2.2922,-1.7901,-1.2762,-0.76281,-0.1263,-0.58193,-0.51236,0.096668,-1.1409,0.090795,-0.15639,0.085081,-0.27459,-0.18083,0.17243,0.3065,-0.12218,-0.201,-0.24623,-0.41065,-0.33504,-0.57877,-0.5527,-0.26547,-0.65322,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
