@relation SpokenArabicDigits_channel_7

@attribute channel_7_0 numeric
@attribute channel_7_1 numeric
@attribute channel_7_2 numeric
@attribute channel_7_3 numeric
@attribute channel_7_4 numeric
@attribute channel_7_5 numeric
@attribute channel_7_6 numeric
@attribute channel_7_7 numeric
@attribute channel_7_8 numeric
@attribute channel_7_9 numeric
@attribute channel_7_10 numeric
@attribute channel_7_11 numeric
@attribute channel_7_12 numeric
@attribute channel_7_13 numeric
@attribute channel_7_14 numeric
@attribute channel_7_15 numeric
@attribute channel_7_16 numeric
@attribute channel_7_17 numeric
@attribute channel_7_18 numeric
@attribute channel_7_19 numeric
@attribute channel_7_20 numeric
@attribute channel_7_21 numeric
@attribute channel_7_22 numeric
@attribute channel_7_23 numeric
@attribute channel_7_24 numeric
@attribute channel_7_25 numeric
@attribute channel_7_26 numeric
@attribute channel_7_27 numeric
@attribute channel_7_28 numeric
@attribute channel_7_29 numeric
@attribute channel_7_30 numeric
@attribute channel_7_31 numeric
@attribute channel_7_32 numeric
@attribute channel_7_33 numeric
@attribute channel_7_34 numeric
@attribute channel_7_35 numeric
@attribute channel_7_36 numeric
@attribute channel_7_37 numeric
@attribute channel_7_38 numeric
@attribute channel_7_39 numeric
@attribute channel_7_40 numeric
@attribute channel_7_41 numeric
@attribute channel_7_42 numeric
@attribute channel_7_43 numeric
@attribute channel_7_44 numeric
@attribute channel_7_45 numeric
@attribute channel_7_46 numeric
@attribute channel_7_47 numeric
@attribute channel_7_48 numeric
@attribute channel_7_49 numeric
@attribute channel_7_50 numeric
@attribute channel_7_51 numeric
@attribute channel_7_52 numeric
@attribute channel_7_53 numeric
@attribute channel_7_54 numeric
@attribute channel_7_55 numeric
@attribute channel_7_56 numeric
@attribute channel_7_57 numeric
@attribute channel_7_58 numeric
@attribute channel_7_59 numeric
@attribute channel_7_60 numeric
@attribute channel_7_61 numeric
@attribute channel_7_62 numeric
@attribute channel_7_63 numeric
@attribute channel_7_64 numeric
@attribute channel_7_65 numeric
@attribute channel_7_66 numeric
@attribute channel_7_67 numeric
@attribute channel_7_68 numeric
@attribute channel_7_69 numeric
@attribute channel_7_70 numeric
@attribute channel_7_71 numeric
@attribute channel_7_72 numeric
@attribute channel_7_73 numeric
@attribute channel_7_74 numeric
@attribute channel_7_75 numeric
@attribute channel_7_76 numeric
@attribute channel_7_77 numeric
@attribute channel_7_78 numeric
@attribute channel_7_79 numeric
@attribute channel_7_80 numeric
@attribute channel_7_81 numeric
@attribute channel_7_82 numeric
@attribute channel_7_83 numeric
@attribute channel_7_84 numeric
@attribute channel_7_85 numeric
@attribute channel_7_86 numeric
@attribute channel_7_87 numeric
@attribute channel_7_88 numeric
@attribute channel_7_89 numeric
@attribute channel_7_90 numeric
@attribute channel_7_91 numeric
@attribute channel_7_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-0.025128,-0.40497,0.21339,0.064761,0.071465,-0.76995,0.39945,-0.29376,-0.64424,-0.026316,0.074909,0.23193,0.081315,-0.41906,-0.74602,-0.30748,-0.94858,0.70722,0.22725,0.017716,-0.26306,-0.16815,-0.53673,-0.46577,0.11048,-0.13808,-0.90679,0.86256,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.33752,0.29504,0.84056,0.81107,0.69054,0.64794,0.47579,0.30153,0.2014,0.77153,0.078373,-0.10703,0.62959,0.69257,0.4955,0.20486,-0.44824,0.058144,0.22312,0.086505,-0.060023,0.27926,0.3809,0.92547,0.42596,-0.9175,-0.37545,0.049011,-0.33466,-0.67447,0.66799,0.93714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.05642,0.19498,-0.6086,0.15736,-0.32336,-0.034094,0.15312,0.20857,-0.23259,-0.14096,0.26621,0.50611,0.63895,0.41027,-0.38428,-0.54305,-0.29745,-0.067592,0.43188,0.36698,0.031619,-0.009951,0.29839,-0.19749,-0.20043,-0.13737,0.11398,-0.24248,-0.49984,0.089314,-0.039538,-0.15313,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.063945,0.37651,0.29866,0.28211,-0.54836,-0.24735,0.067007,-0.44908,-0.031566,0.17826,-0.079043,-0.6602,-0.91674,-1.039,-0.25901,-0.39882,-0.53575,-0.42795,0.34819,0.37148,-0.20548,-1.0724,-0.51322,-0.2763,-0.45156,-0.92746,-0.98186,0.14744,0.14078,-0.42303,0.24761,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0306,0.34666,0.47704,0.52951,0.32612,0.48454,0.52623,-0.519,0.05071,0.2759,0.26421,0.069303,-0.97385,-1.1744,0.013976,0.025082,0.22789,0.13776,-0.33832,0.01689,0.40767,0.40201,-0.65747,-0.45419,-0.71697,-0.82572,-0.14869,-0.38735,-0.57374,-0.479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.48522,0.33077,-0.032233,0.13946,-0.37835,-0.28466,-0.040005,0.55145,0.71181,0.37172,0.044819,-0.64893,-0.725,-0.29365,0.52792,0.58413,0.77424,0.6046,0.16691,0.36885,-0.80329,-0.46722,-0.065974,-0.17082,-0.40926,-0.39696,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.32227,0.65241,0.18811,0.52661,0.95111,0.45158,-0.069927,-0.029327,-0.0855,-0.021276,-0.64388,-0.66777,-0.228,0.46168,-0.062026,-0.25603,0.39144,-0.18011,-0.3379,-0.8063,-0.52352,-0.15417,-0.12788,-0.34741,-0.62472,-0.019853,-0.12695,-0.4772,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.20014,0.27642,-0.11387,0.21556,-0.15344,-0.27577,-0.18583,-0.07686,-0.033455,-0.13082,-0.4152,-0.88667,-0.85573,0.11584,-0.51889,0.21144,-0.3485,-0.23109,0.11628,-0.21679,-0.80035,-0.42225,-0.50092,-0.84196,-1.3122,0.32352,0.66314,-0.5369,-0.69663,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.51463,0.32592,-0.20099,0.004523,-0.81083,0.070467,0.67574,-0.67771,-0.48433,0.2027,0.21819,-0.024558,-0.80777,-1.2128,-0.83188,-0.25143,0.21582,0.28293,0.089691,0.66685,-1.1361,-0.19283,-0.94711,-0.31224,-0.25248,-0.74209,-0.67029,0.20722,-0.61815,-0.16847,-0.20091,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.53352,-0.78067,0.77644,0.30884,0.26999,0.16108,-0.69221,-0.83556,-0.16469,0.41296,0.39133,-0.14874,-1.1941,-1.173,-0.34058,-0.024738,-0.53002,-0.30274,0.33876,-0.12406,-0.034162,-0.53984,-0.48489,-0.42637,-0.56289,-0.59361,-0.4159,0.03028,0.069402,-0.32275,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.02613,-0.36187,0.3882,0.28278,0.66823,-0.26919,0.14777,0.88744,0.88748,-0.055309,-0.12534,-0.33862,0.007084,0.70999,0.48908,0.29791,0.40354,-0.59077,-0.22622,-0.22997,0.14484,-0.6688,-0.35635,0.011935,0.11261,-0.61459,-0.36394,-0.37625,-0.62459,-0.48969,-1.0501,-1.1566,-1.0987,-1.0867,-0.80978,-1.0407,-1.1419,-1.1265,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.35083,0.85861,0.061156,-0.28352,-0.051815,-0.020645,-0.032503,0.31937,-0.32655,0.279,-0.058992,-0.19368,0.26326,-1.1368,0.14722,0.51283,-0.4123,0.12534,0.74083,-0.13784,-0.462,0.52845,0.47067,0.74471,-0.45028,-0.45117,-0.57699,-0.01798,-0.30528,-0.084511,-0.082935,-0.81112,-1.1665,-1.6731,-1.0762,-1.5197,-1.7328,-1.758,-1.7624,-1.9126,-1.99,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.01962,0.78315,0.20589,-0.084464,-0.20731,0.87043,0.35757,0.16667,0.15399,0.25416,-0.82254,0.13678,0.75772,0.50594,0.66247,0.93892,0.41213,0.5413,0.66187,0.59949,0.43133,0.47226,0.40249,0.39133,0.004441,-0.27461,-0.022903,-0.16606,-0.22405,-0.8799,-0.99882,-0.67544,-1.414,-1.6672,-1.4421,-1.0119,-1.3443,-1.4192,-1.6987,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.29496,0.37801,-0.33829,-0.14035,0.081679,0.21199,0.1639,-0.05159,-0.24406,-0.41299,-0.75136,-0.068211,0.55707,0.39085,0.20183,0.1998,0.16445,-0.35109,-0.62044,-0.38729,0.089434,0.063404,-0.41588,-0.20997,-0.41188,0.39223,-0.56201,-1.2054,-1.0367,-1.1249,-1.0005,-0.7248,-1.1034,-1.4167,-1.6251,-1.5781,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.39189,0.95707,-0.30836,-0.19547,0.23529,0.44386,0.16455,0.25014,-0.85293,-0.3836,0.53473,0.42194,0.18051,0.14342,0.0417,-0.69157,0.33647,0.8258,-0.023662,-0.67097,-0.42052,-0.45297,0.47557,-0.76551,-0.69087,-0.40424,-1.0653,-1.2613,-1.2678,-1.463,-1.6954,-1.6065,-1.5894,-1.9737,-1.5369,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.87634,0.50537,0.67284,0.22215,0.63087,0.29261,0.050353,0.40929,-0.1193,0.16823,-1.2116,-0.31438,-0.24194,-0.095207,0.050241,0.31257,-0.22929,-0.57559,0.51567,0.057619,0.24975,-0.6728,-0.31808,-0.7704,-0.6406,-1.1196,-0.675,-0.81528,-1.3588,-1.6415,-1.23,-1.6523,-1.9061,-1.1381,-1.2952,-1.7369,-1.8207,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.24317,-0.41647,0.26695,0.38546,-0.022734,-0.017518,-0.75911,-0.15112,0.10101,1.054,-0.16891,-1.4704,-1.4182,-0.65241,-0.36813,-0.38713,-0.54177,0.12029,-0.037373,-0.57905,-0.45868,-0.47664,-0.39663,-0.27535,-0.028725,0.60322,-0.42669,-0.92732,-0.82949,-1.5086,-0.98541,-1.2319,-1.5286,-1.0952,-1.291,-1.3665,-1.5442,-1.3464,-1.3614,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.050018,0.68604,0.0778,0.060079,0.31265,-0.6708,-0.2531,0.30102,0.15529,0.052466,-0.80116,-0.15507,0.48739,0.28255,0.22305,0.43102,0.57721,-0.50296,0.15881,-0.29763,-0.3596,-0.36493,-0.069918,-0.39194,0.26289,-0.1326,-0.32447,-0.66689,-1.2571,-1.1776,-1.0989,-1.0602,-1.0915,-0.89787,-0.86508,-1.2443,-1.6613,-1.3138,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0944,-0.074824,-0.005048,0.043035,0.75714,-0.42371,0.33354,0.31531,0.42254,0.86549,-0.65147,-0.073958,-0.14852,-0.057293,0.098125,0.053074,0.12289,0.26894,0.33562,0.15379,0.27134,-0.55098,0.003422,0.016287,-0.39329,-0.66595,-0.61771,-0.83953,-0.86527,-0.91724,-0.51083,-1.287,-0.88136,-0.53177,-1.2219,-1.2739,-1.3774,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.023666,-1.0991,-0.64766,0.042988,-0.34771,-0.27695,-0.57613,-0.87065,-0.055873,-0.5062,0.10432,-0.30929,-1.4904,-0.97457,0.12553,0.30924,0.47015,0.26953,0.24255,-0.40196,0.33126,0.28142,0.16266,-0.24818,-0.2682,0.072674,0.20763,-0.42891,-0.41625,-0.86266,-1.0416,-0.1638,-0.78859,-0.97497,-0.65307,-1.0306,-0.75447,-1.5174,-1.1167,-0.81798,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.091267,0.68796,0.56731,1.036,0.073516,-0.10745,0.72539,0.5573,0.767,-0.47647,-0.28808,-0.20171,-0.088935,-0.2121,-0.61826,-0.26971,-0.10568,1.1787,0.34582,0.30169,0.38989,-0.071645,0.21017,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.22595,0.3726,0.55674,0.35704,0.23201,0.66841,0.31773,0.53486,1.0853,0.3542,1.0361,-0.60104,-0.49504,-0.20619,-0.30983,-0.39809,-0.40611,-0.70742,-0.96679,-0.6403,0.59761,0.69769,0.2068,-0.12133,0.39117,-0.077536,0.012356,0.17012,-0.011241,0.49479,0.042927,0.43271,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.075473,0.18471,-0.30887,0.24564,0.37138,0.044417,0.26244,0.18113,0.47824,0.85438,-0.063846,-0.54387,-0.42838,-0.2027,-0.53904,-0.54552,-0.25088,-0.72867,0.38468,0.74396,0.27798,-0.55209,-0.10657,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.6759,0.1249,0.46141,0.28838,1.227,0.16951,0.33546,0.099615,0.50943,0.70061,0.76569,-1.0393,-0.41982,-0.46382,-0.43668,-0.68891,-0.85531,-0.74208,-0.34001,-0.067152,0.39026,0.16831,0.23038,-0.11559,-0.44135,-0.67213,0.12567,0.54444,0.66866,0.5708,-0.17853,-1.2183,-1.5255,-1.6952,-1.8197,-1.6774,-1.3299,-1.3428,-0.46764,-0.28321,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-1.0001,0.74957,0.88254,0.96143,0.28156,0.63789,0.34744,0.3668,0.18965,0.24676,0.50855,0.47929,0.44896,-0.6995,-0.37893,-0.43856,-0.3554,-0.32384,-0.40276,-0.39068,-0.33091,0.6067,0.58448,0.22074,-0.2735,-0.03078,-0.13732,-0.013303,-0.043987,-0.23647,0.009847,0.5522,0.05117,-1.407,-1.433,-1.624,-1.3719,-1.5784,-1.0103,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
