@relation SpokenArabicDigits_channel_9

@attribute channel_9_0 numeric
@attribute channel_9_1 numeric
@attribute channel_9_2 numeric
@attribute channel_9_3 numeric
@attribute channel_9_4 numeric
@attribute channel_9_5 numeric
@attribute channel_9_6 numeric
@attribute channel_9_7 numeric
@attribute channel_9_8 numeric
@attribute channel_9_9 numeric
@attribute channel_9_10 numeric
@attribute channel_9_11 numeric
@attribute channel_9_12 numeric
@attribute channel_9_13 numeric
@attribute channel_9_14 numeric
@attribute channel_9_15 numeric
@attribute channel_9_16 numeric
@attribute channel_9_17 numeric
@attribute channel_9_18 numeric
@attribute channel_9_19 numeric
@attribute channel_9_20 numeric
@attribute channel_9_21 numeric
@attribute channel_9_22 numeric
@attribute channel_9_23 numeric
@attribute channel_9_24 numeric
@attribute channel_9_25 numeric
@attribute channel_9_26 numeric
@attribute channel_9_27 numeric
@attribute channel_9_28 numeric
@attribute channel_9_29 numeric
@attribute channel_9_30 numeric
@attribute channel_9_31 numeric
@attribute channel_9_32 numeric
@attribute channel_9_33 numeric
@attribute channel_9_34 numeric
@attribute channel_9_35 numeric
@attribute channel_9_36 numeric
@attribute channel_9_37 numeric
@attribute channel_9_38 numeric
@attribute channel_9_39 numeric
@attribute channel_9_40 numeric
@attribute channel_9_41 numeric
@attribute channel_9_42 numeric
@attribute channel_9_43 numeric
@attribute channel_9_44 numeric
@attribute channel_9_45 numeric
@attribute channel_9_46 numeric
@attribute channel_9_47 numeric
@attribute channel_9_48 numeric
@attribute channel_9_49 numeric
@attribute channel_9_50 numeric
@attribute channel_9_51 numeric
@attribute channel_9_52 numeric
@attribute channel_9_53 numeric
@attribute channel_9_54 numeric
@attribute channel_9_55 numeric
@attribute channel_9_56 numeric
@attribute channel_9_57 numeric
@attribute channel_9_58 numeric
@attribute channel_9_59 numeric
@attribute channel_9_60 numeric
@attribute channel_9_61 numeric
@attribute channel_9_62 numeric
@attribute channel_9_63 numeric
@attribute channel_9_64 numeric
@attribute channel_9_65 numeric
@attribute channel_9_66 numeric
@attribute channel_9_67 numeric
@attribute channel_9_68 numeric
@attribute channel_9_69 numeric
@attribute channel_9_70 numeric
@attribute channel_9_71 numeric
@attribute channel_9_72 numeric
@attribute channel_9_73 numeric
@attribute channel_9_74 numeric
@attribute channel_9_75 numeric
@attribute channel_9_76 numeric
@attribute channel_9_77 numeric
@attribute channel_9_78 numeric
@attribute channel_9_79 numeric
@attribute channel_9_80 numeric
@attribute channel_9_81 numeric
@attribute channel_9_82 numeric
@attribute channel_9_83 numeric
@attribute channel_9_84 numeric
@attribute channel_9_85 numeric
@attribute channel_9_86 numeric
@attribute channel_9_87 numeric
@attribute channel_9_88 numeric
@attribute channel_9_89 numeric
@attribute channel_9_90 numeric
@attribute channel_9_91 numeric
@attribute channel_9_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.32051,0.89711,0.32399,0.25857,-0.098763,0.28306,0.55232,0.14944,-0.45735,-0.085735,-0.2195,-0.4736,-0.41593,-0.24214,0.043188,-0.050016,-0.65704,0.25539,0.055747,0.41131,0.17657,-0.003842,0.02257,0.40246,0.45898,0.25676,0.59981,0.17276,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.20871,0.5281,0.37485,0.65119,-0.17646,0.37996,-0.044799,0.2684,-0.48759,-0.18085,-0.66546,-0.1697,-0.047721,-0.067541,-0.36562,-0.45286,-0.24556,-0.21036,-0.11478,-0.17348,-0.061696,-0.10796,0.8557,0.21697,0.74083,-0.2139,0.30765,0.37973,0.26006,0.29021,0.17749,-0.18529,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.60463,0.155,-0.12618,0.29329,0.097168,-0.89888,-0.265,-0.29867,0.54673,-0.22247,0.019615,-0.19994,-0.40673,-0.37703,-0.43425,0.061012,0.00177,-0.12408,-0.15069,-0.33925,0.43827,-0.2677,-0.48807,-0.18763,0.60062,0.55182,0.62602,0.47308,0.41609,0.83869,0.011908,-0.14908,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.63698,-0.081149,0.50272,-0.49925,0.02385,-0.38316,-0.45316,-0.32816,-0.1598,-0.55786,-0.64925,-0.59869,-0.031634,-0.050578,-0.61885,-0.31559,0.026243,0.3832,0.15712,0.30869,0.4511,0.014105,0.68651,0.47789,0.30736,0.42348,0.42674,0.70513,-0.75228,-0.14268,0.12101,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.65078,0.67615,0.01792,0.41161,0.09944,-0.38243,0.099292,-0.43879,0.13491,-0.11094,-0.40369,-0.32759,-0.50758,0.23923,0.34392,-0.51204,0.20236,-0.093201,-0.41376,0.80098,0.85451,0.44134,0.067319,0.37372,0.042486,-0.019857,0.56925,0.1259,0.079523,0.30948,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.001334,-0.082642,0.74028,0.36056,-0.32695,-0.1631,-0.33098,-0.063494,-0.055516,-0.085369,-0.038483,-0.31587,-0.051515,0.34291,0.35393,0.48617,0.35467,0.48114,0.23307,-0.34702,0.17148,0.67477,0.59473,0.45162,0.60866,0.61708,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.081647,0.26057,-0.25373,-0.081963,0.85666,-0.19238,-0.23897,-0.16761,-0.33089,-0.25797,-0.25709,-0.11378,-0.13755,-0.033032,0.34578,0.3733,0.56804,0.52506,0.39409,0.26175,0.19039,0.43679,0.59771,0.65888,0.87914,0.8981,-0.037116,0.010575,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.10877,-0.23558,-0.033956,-0.067166,-0.23991,-0.31563,-0.1639,-0.052698,-0.002909,0.027542,0.063211,0.11531,-0.022864,0.38026,0.038851,0.034025,0.049748,0.37003,0.95279,0.06462,0.13201,0.39304,0.13532,0.10297,-0.02323,0.51026,0.56677,-0.3795,0.16483,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.57756,-0.30849,0.21512,-0.036813,-0.12769,0.14748,0.094528,-0.37744,0.0887,-0.15593,-0.39221,-0.3057,-0.13685,0.32649,-0.10127,0.17553,0.085896,0.22021,0.45173,0.39798,0.084313,-0.16733,0.21411,0.63777,0.54791,0.44925,0.93855,0.022565,0.031376,0.38664,0.29788,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.32409,-0.17241,-0.28146,0.4385,0.59604,0.12076,-0.2266,-0.42577,-0.023228,-0.16463,-0.35557,-0.24932,0.014506,-0.007141,-0.5338,-0.32461,0.025927,0.4395,0.11013,-0.029322,0.30736,-0.030578,0.40464,0.54779,0.25562,0.62678,0.842,0.24156,-0.089513,-0.14152,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0269,0.25758,-0.42146,0.28767,0.55346,0.016392,-0.2555,0.025268,0.66244,0.96721,-0.18263,-0.091345,-0.028263,-0.32467,-0.25515,-0.8832,-0.023077,0.21843,-0.10851,0.31709,0.027098,-0.22341,0.37975,0.32274,-0.44634,0.051241,0.36289,0.65036,0.91422,0.1499,0.25688,1.3167,0.80259,0.43316,0.59163,0.859,1.1108,0.3348,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.26515,1.2189,0.96518,0.53361,-0.064515,-0.41687,-0.63633,0.44663,0.56678,0.43142,0.68368,0.38035,0.17013,-0.70424,-0.4385,-0.69199,-0.10619,0.11747,-0.23316,0.097087,0.52721,0.39034,-0.37726,-0.17955,0.44115,0.80421,-0.47848,0.056554,-0.22222,0.32534,0.53254,0.61849,1.323,0.16894,1.1152,1.2528,1.0592,1.169,0.92762,0.83422,0.79473,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.048992,-0.19406,-0.40725,-0.065809,0.53383,-0.39002,0.52798,0.12662,0.13513,0.21038,-0.30607,0.43193,0.67663,0.16615,0.078065,0.37275,-0.056989,0.011807,0.20016,-0.20771,0.94538,0.41954,0.51235,0.63282,0.37322,0.16954,-0.48562,0.36432,0.66046,0.68749,0.35703,-0.69032,0.76582,0.98712,0.10665,0.37163,0.51827,0.72039,0.41621,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.34612,0.7727,0.27602,-0.33832,0.22199,0.60808,-0.010877,0.35701,-0.1103,-0.12088,-0.34591,-0.17313,0.14548,-0.54884,-0.40795,-0.19614,-0.34048,-0.22713,0.08493,0.74151,0.54386,0.61266,0.45831,0.093012,0.29679,-0.72651,-0.44665,0.36924,0.46992,0.46818,0.97796,0.44437,-0.2885,0.36442,0.2739,0.12669,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.33913,0.31984,0.66986,0.37666,0.52613,0.20131,0.3242,-0.02262,-0.64904,-0.31134,-0.35533,-0.16001,-0.40574,-0.31839,-0.52225,-0.50503,0.23367,0.036842,0.40661,0.37393,0.16085,0.2039,-0.7217,-0.6626,0.53669,0.58192,0.12308,0.87957,0.2093,0.21442,0.34873,0.34002,0.000819,0.42383,0.55783,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.1152,0.096174,0.068599,0.13423,-0.022342,-0.13145,0.26129,0.024198,0.26008,0.22094,-0.23076,0.17591,0.34407,-0.15097,-0.053729,-0.56585,-0.23147,0.32872,0.14762,0.07066,0.21977,-0.27338,-0.086482,0.78356,0.27609,-0.56624,0.015846,-0.059177,-0.048031,0.74953,-0.066507,1.0241,0.7836,0.55762,0.44446,0.73612,0.49854,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.63032,0.082222,0.42523,-0.72523,0.074935,-0.85053,0.16065,-0.36052,0.085957,0.43159,0.56491,-0.40943,-0.18934,-0.091625,0.87691,0.68431,0.61067,-0.15114,-0.13722,0.20184,0.3895,-0.2711,0.05147,-0.33859,0.19032,0.13499,-0.21694,0.076771,0.82862,0.7954,0.73624,-0.20865,0.82134,0.66573,0.57613,0.7734,0.99574,0.67209,0.53751,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.37625,-0.11488,-0.31812,-0.41481,0.014997,0.010056,-0.12717,-0.86625,0.11848,-0.00406,-0.73899,-0.24743,-0.022741,0.13402,0.009759,-0.42368,-0.60497,-0.20823,0.42735,0.28143,-0.017715,-0.13923,0.56393,0.19129,0.67904,-0.24214,-0.13185,0.29592,0.31764,0.89291,-0.14966,0.21218,0.43114,0.11453,0.16162,0.61761,0.46,0.1357,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.084518,0.66251,0.066661,-0.35407,-0.069654,0.38855,0.31849,0.28757,0.75782,0.23203,-0.58046,-0.44931,-0.073634,0.23499,-0.057401,-0.74504,-0.40836,0.068884,0.49712,0.41755,-0.36475,-0.27606,0.72681,0.39577,0.12761,-0.619,-0.42169,0.12033,-0.35322,-0.002458,-0.088785,-0.82215,0.11952,0.20991,-0.029227,0.86219,0.37627,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0524,0.68113,0.10084,0.404,-0.16254,0.23622,0.22227,0.16462,-0.028163,-0.15636,-0.50344,-0.069112,-0.93944,0.24722,0.29494,0.25704,-0.058473,-0.18291,-0.19993,-0.094375,0.067673,0.10121,0.14845,0.61779,-0.16762,1.5335,0.12459,-0.10215,-0.16354,-0.15707,0.58981,-0.17556,0.23033,0.29985,0.14989,0.032534,0.63216,0.38251,-0.45965,0.46568,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.37591,0.53762,0.65392,0.24104,0.66426,-0.3078,0.31646,0.61195,0.35916,-0.74966,-1.1009,-0.87665,-0.76503,-0.79353,-1.4394,-1.1952,-0.57737,0.64992,0.26032,0.69093,0.42117,0.091997,-0.11674,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.66024,0.12682,0.28218,0.10009,0.12378,-0.006671,0.59239,0.49132,0.47328,0.8521,0.28603,-0.85419,-0.8703,-0.76813,-0.84249,-0.89061,-0.93502,-1.085,-0.54686,-0.068521,0.37943,0.55792,0.3722,0.39769,0.64028,0.28691,0.85044,0.50295,0.88081,0.36465,0.76161,0.38427,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.49019,-0.25213,1.5102,0.18436,0.31912,0.3586,0.72266,-0.071414,0.44412,0.13001,-0.49695,-1.3349,-1.0367,-0.96783,-0.906,-1.0411,-1.1241,-0.6601,0.56441,1.0851,0.74703,0.15631,0.43816,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.10168,0.47002,-0.049853,0.36345,-0.26706,0.76963,0.19389,0.50515,0.4307,-0.18804,-0.20131,-0.18687,-1.206,-0.72109,-0.80087,-0.64264,-0.70803,-0.42133,-0.17006,0.33698,0.61316,0.83125,0.95608,0.28538,0.12304,0.5325,0.78326,0.90517,0.16248,0.6287,0.42723,-0.17703,0.30985,-0.14387,-0.11838,-0.1501,0.26974,0.53632,0.58391,0.21271,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.90697,0.69634,0.5465,-0.010668,0.41837,0.19277,-0.002382,0.27943,0.47522,0.095086,0.61956,0.29034,-0.13575,-0.58795,-0.94243,-1.0204,-0.7526,-0.94473,-0.94443,-0.7811,-0.29741,0.24133,0.8889,-0.21804,0.21975,0.14957,0.041177,0.2198,0.44907,0.30188,0.15858,-0.13222,-0.2867,-0.26941,0.21115,-0.089372,-0.011498,-0.008288,0.58969,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.13208,0.23319,0.36258,0.066264,0.57242,0.88215,1.1352,0.65631,-0.11743,0.10375,-1.0133,-0.89237,-0.85952,-0.77483,-1.0691,-0.95464,-0.3382,0.42131,0.089556,0.28887,0.11097,0.49154,-0.073928,0.082654,0.66687,0.58385,0.45057,0.22728,-0.62941,0.064611,0.26939,-0.071294,-0.29323,0.14363,0.11521,0.37972,0.1568,0.5557,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
