@relation SpokenArabicDigits_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute channel_0_8 numeric
@attribute channel_0_9 numeric
@attribute channel_0_10 numeric
@attribute channel_0_11 numeric
@attribute channel_0_12 numeric
@attribute channel_0_13 numeric
@attribute channel_0_14 numeric
@attribute channel_0_15 numeric
@attribute channel_0_16 numeric
@attribute channel_0_17 numeric
@attribute channel_0_18 numeric
@attribute channel_0_19 numeric
@attribute channel_0_20 numeric
@attribute channel_0_21 numeric
@attribute channel_0_22 numeric
@attribute channel_0_23 numeric
@attribute channel_0_24 numeric
@attribute channel_0_25 numeric
@attribute channel_0_26 numeric
@attribute channel_0_27 numeric
@attribute channel_0_28 numeric
@attribute channel_0_29 numeric
@attribute channel_0_30 numeric
@attribute channel_0_31 numeric
@attribute channel_0_32 numeric
@attribute channel_0_33 numeric
@attribute channel_0_34 numeric
@attribute channel_0_35 numeric
@attribute channel_0_36 numeric
@attribute channel_0_37 numeric
@attribute channel_0_38 numeric
@attribute channel_0_39 numeric
@attribute channel_0_40 numeric
@attribute channel_0_41 numeric
@attribute channel_0_42 numeric
@attribute channel_0_43 numeric
@attribute channel_0_44 numeric
@attribute channel_0_45 numeric
@attribute channel_0_46 numeric
@attribute channel_0_47 numeric
@attribute channel_0_48 numeric
@attribute channel_0_49 numeric
@attribute channel_0_50 numeric
@attribute channel_0_51 numeric
@attribute channel_0_52 numeric
@attribute channel_0_53 numeric
@attribute channel_0_54 numeric
@attribute channel_0_55 numeric
@attribute channel_0_56 numeric
@attribute channel_0_57 numeric
@attribute channel_0_58 numeric
@attribute channel_0_59 numeric
@attribute channel_0_60 numeric
@attribute channel_0_61 numeric
@attribute channel_0_62 numeric
@attribute channel_0_63 numeric
@attribute channel_0_64 numeric
@attribute channel_0_65 numeric
@attribute channel_0_66 numeric
@attribute channel_0_67 numeric
@attribute channel_0_68 numeric
@attribute channel_0_69 numeric
@attribute channel_0_70 numeric
@attribute channel_0_71 numeric
@attribute channel_0_72 numeric
@attribute channel_0_73 numeric
@attribute channel_0_74 numeric
@attribute channel_0_75 numeric
@attribute channel_0_76 numeric
@attribute channel_0_77 numeric
@attribute channel_0_78 numeric
@attribute channel_0_79 numeric
@attribute channel_0_80 numeric
@attribute channel_0_81 numeric
@attribute channel_0_82 numeric
@attribute channel_0_83 numeric
@attribute channel_0_84 numeric
@attribute channel_0_85 numeric
@attribute channel_0_86 numeric
@attribute channel_0_87 numeric
@attribute channel_0_88 numeric
@attribute channel_0_89 numeric
@attribute channel_0_90 numeric
@attribute channel_0_91 numeric
@attribute channel_0_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.74908,1.6939,2.1004,2.1638,2.3352,2.6705,2.226,2.8968,1.9195,3.2901,4.3517,4.5078,4.0859,2.2094,0.26032,-0.80526,-1.4178,-0.61995,-0.85682,-0.21997,0.11971,-0.095197,-0.63605,2.5232,3.1095,2.8322,1.5446,-0.44147,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-3.7293,-2.167,-1.8989,-0.41849,-0.25297,0.72714,0.54773,1.2913,2.822,1.9683,0.01297,2.8217,4.1552,4.2786,4.0594,3.2946,1.5248,-0.46892,-1.1304,-1.4069,-1.6917,-1.0798,-0.27939,-0.4085,-1.0168,0.25904,2.4091,2.8648,2.6666,1.2575,-1.7097,-0.20873,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-2.3409,-0.31342,0.004234,0.94131,2.3189,3.649,3.7598,4.1311,3.3845,2.177,4.1977,4.7721,5.0158,4.6917,3.3974,1.3346,-0.13654,-0.38125,0.34481,0.54483,0.79741,0.47652,0.44141,0.53439,3.1429,3.567,3.8423,3.6271,2.6069,-0.82119,-0.59695,-0.50484,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
3.0735,2.8848,3.3701,3.0506,3.3091,3.5368,2.4485,0.64952,3.8874,4.2614,3.8569,3.2907,2.1402,0.92381,-0.43281,-1.3812,-0.68688,-0.68069,-0.42624,-0.53545,-0.923,0.82708,3.2869,3.6621,3.7635,3.57,1.9427,-1.8556,-0.65755,0.41361,0.34112,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.33837,0.97958,2.6302,3.0516,3.8197,3.7306,2.9616,1.5063,4.2412,4.9938,4.8016,4.4975,3.0766,0.97154,-0.6114,-0.19949,0.69526,0.74655,0.99535,1.506,1.6449,1.2013,1.7623,3.1554,3.2236,2.9373,-0.19502,-1.2083,0.060015,-0.23032,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.26268,0.6291,0.19521,0.77052,1.543,0.2809,2.2428,3.9877,4.4067,4.2741,3.4171,1.2868,-0.59943,-1.1311,-1.2307,-0.57078,-0.33302,-0.15681,0.57609,0.65952,1.1496,3.2757,3.531,2.9012,1.8803,0.04559,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.71931,0.91237,1.2225,1.5911,2.7317,1.651,1.5035,3.9721,4.2356,4.1126,3.214,1.4547,-0.61376,-1.6982,-1.4813,-1.6203,-0.85979,-1.0138,-1.1979,0.57746,2.9422,3.4036,3.6548,3.1652,2.1741,-1.6308,-0.76453,0.057853,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.5229,1.7175,2.0916,2.0914,2.1646,2.3245,0.63651,3.3418,4.0609,3.9772,3.4369,1.8219,-0.32512,-1.9303,-1.5244,-1.6229,-2.2777,-1.9158,-0.97517,-1.7619,1.8355,3.1055,2.9439,2.1183,1.4231,-1.7152,-1.6738,-0.48096,-0.37515,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.49028,0.93117,2.2273,1.7656,2.2641,2.3504,1.9327,0.74686,3.756,4.6729,4.7181,4.3504,2.6382,0.55916,-0.78897,-1.3647,-0.54933,-0.31382,0.25961,0.88199,1.5677,-0.70009,2.7858,3.3724,3.5121,3.3093,2.0515,-1.6709,0.54545,1.3196,-0.23755,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.3336,2.5898,2.6921,0.97178,2.8655,3.0863,2.8708,1.7279,4.2339,5.0717,5.2076,4.4543,2.3911,0.83403,-0.7414,-1.2464,-0.75674,-0.077514,-0.074516,0.12491,0.2402,0.4781,2.8972,3.0671,3.1954,2.5315,0.021009,-1.9111,0.17248,-0.22508,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-3.9307,-1.1122,-0.08327,0.97511,1.9754,2.3656,1.5406,1.4361,1.334,2.4638,3.1329,2.892,4.3917,6.3729,7.0808,6.8456,5.8151,2.997,1.9301,0.33876,0.005758,-0.042389,-1.398,0.7731,2.3102,3.0781,4.4304,4.4255,4.0824,1.9475,0.36067,2.9833,2.5929,1.1154,0.95786,1.7142,0.97103,-0.17298,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.74618,-0.062631,0.2087,0.64553,1.002,1.8571,2.6404,2.4987,2.0375,2.5576,2.8373,2.7973,2.8807,3.3703,5.9891,6.7682,7.2522,7.5198,6.9593,5.2347,2.9231,1.9639,0.27179,0.64311,0.13475,1.0707,2.1112,1.8892,1.4265,4.0174,4.5979,4.6771,3.131,1.2678,3.178,3.2446,1.6685,1.63,1.8614,1.8445,-0.11137,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.16744,-0.28651,-1.0346,-0.002699,0.62748,1.0752,1.2569,1.2992,1.3223,1.6036,2.2244,4.4694,5.5932,5.6264,5.8097,5.7749,5.783,4.4391,2.7591,2.708,1.9061,1.5697,1.9704,2.0921,3.0378,2.2915,0.70636,2.9135,3.5951,3.6697,0.86135,-0.01449,1.9752,2.5417,0.82493,1.0028,1.7732,0.98981,0.7605,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.85544,1.7966,1.6513,2.2582,2.5757,2.3368,1.691,1.3817,1.4216,1.418,3.0043,5.275,5.9545,6.0134,5.9642,6.0185,6.0284,4.3834,2.487,1.867,1.4797,1.511,1.0218,2.2855,3.0248,1.9037,1.7045,3.253,1.9262,1.3109,2.9977,1.3833,-0.41655,1.9796,1.7315,-0.11276,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.23103,1.1951,1.2435,1.9249,0.6417,0.92393,2.1223,1.063,1.4666,3.7715,5.2341,5.1695,5.7469,5.9515,5.5719,4.4289,1.788,0.95412,-0.48306,-0.39548,1.6949,2.3927,3.1317,2.1162,4.1845,5.1728,5.144,4.4267,1.012,0.72029,3.0714,2.7949,0.63019,1.2741,1.4826,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.12059,0.1991,0.34511,0.36635,1.0352,2.2955,0.92274,0.097064,0.85439,1.4879,2.3468,4.694,5.8151,5.9891,6.1051,5.5976,3.9886,2.4929,1.8987,1.8545,2.4694,2.7034,2.6994,1.9569,0.21041,2.3829,4.7563,5.3349,5.2194,3.9353,1.3011,3.6506,3.7366,1.6965,1.1493,1.9356,0.83722,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.23412,2.2245,2.2639,2.1052,3.6966,4.5882,4.7642,3.6803,4.1287,4.1452,4.2964,5.6031,4.5032,6.1511,7.0318,7.0809,7.0898,6.8333,5.0075,2.7687,2.0816,0.5652,0.40929,0.82289,2.2998,2.793,2.3948,4.2401,4.968,4.8188,2.1552,1.3743,3.0936,2.6239,0.70644,2.1938,2.3245,1.2693,1.0104,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.3925,2.9341,4.034,4.2498,3.8219,4.562,4.6752,4.7681,5.2189,4.3607,3.7225,4.9985,6.0525,6.2757,6.4456,6.8053,6.261,3.5092,3.1013,2.334,0.55832,0.18519,0.62757,1.2769,2.7008,3.0648,2.3908,3.6044,3.8463,2.8011,-0.38927,1.284,2.1282,0.69701,-0.17262,0.81236,0.72864,-1.1408,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-1.7267,1.5621,2.0212,2.6014,2.0395,1.5376,2.7801,1.6806,2.0298,2.6449,2.6242,5.3389,6.3085,6.2722,6.723,6.6619,5.1406,3.372,3.536,1.8802,0.71399,0.097078,0.22316,1.9678,3.3837,2.8317,2.7566,3.806,3.8375,2.9834,0.97957,1.9714,1.7061,-0.056424,-1.1501,1.0827,1.0526,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-3.7214,-2.2471,-0.61954,1.0337,1.7505,1.6829,1.1942,2.0288,2.2703,2.9487,3.0159,2.3623,2.4673,4.7658,6.4412,6.8154,7.0734,6.8836,6.4221,3.8228,3.4174,2.5938,1.2409,0.87478,1.2703,3.7446,3.9356,3.1331,3.168,4.1771,3.3796,1.0883,2.8598,2.5556,0.14747,1.5166,1.7928,1.8173,0.46093,-0.81838,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.2842,0.83792,1.4735,1.6636,2.0901,2.6339,4.2824,3.4609,1.5345,0.93032,4.001,4.9268,5.273,5.0838,4.4427,2.8322,0.87995,-0.81996,-1.1895,-0.63076,-0.66207,-0.43029,-0.77205,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.7951,2.2991,1.6376,1.4239,1.306,1.8351,2.3056,2.6895,3.9966,3.3192,1.9179,1.1345,3.9418,4.6277,4.8813,4.8527,4.5932,3.6891,2.1017,-0.095574,-0.91437,-0.22722,0.23658,0.19127,0.28375,0.17272,-0.43237,-0.87575,-0.68012,-0.97949,-1.4043,-1.1852,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.46553,-0.009095,1.8167,1.0812,1.8107,2.4887,2.6835,3.7651,4.4856,2.3228,0.32881,3.3748,4.7143,4.9611,4.893,4.5322,3.4574,2.0647,0.50642,0.93813,0.8048,-0.45523,-0.89151,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.93817,-0.24096,-0.47782,0.083465,0.53471,0.15568,1.5519,3.0392,3.8945,3.4723,0.5322,-1.0617,2.6803,3.8425,4.0466,3.8332,3.2562,1.6927,0.022863,-1.3385,-1.3845,-0.89175,-0.78705,-0.8478,-0.60209,-1.2222,-1.3938,-0.91231,-1.3297,-2.264,-2.6842,1.1111,3.3392,3.6701,3.7227,3.7173,3.5479,2.5843,-0.79041,-0.65404,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.9405,0.94883,1.3439,1.2262,1.5037,2.5074,2.4632,2.6056,2.2637,2.8904,3.1954,1.8992,-1.1341,0.70375,3.2768,3.61,3.7899,3.6819,3.2791,2.0577,-0.23866,-1.4236,-1.6154,-1.9006,-1.7803,-1.7651,-1.8455,-1.9293,-1.6619,-1.946,-1.7506,-3.1858,-3.2257,-0.173,2.8226,3.048,3.0028,2.7784,1.1785,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.010037,0.17086,1.199,1.9586,1.688,3.8365,4.4206,4.029,1.7992,-0.5471,2.4557,3.9197,4.2452,4.0739,3.5837,2.6429,0.78894,-1.8496,-2.2125,-1.8136,-2.3188,-2.0506,-1.9458,-2.1502,-2.3473,-2.8984,-4.0026,-4.864,-1.9356,2.8445,3.7919,3.7963,3.5769,2.7819,-0.7108,0.13184,1.079,0.93681,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.1449,0.8632,1.4964,1.3662,2.1101,1.924,2.6493,3.0404,3.171,1.5923,-1.722,1.6837,3.4456,3.8029,4.0737,4.0299,3.2751,1.7913,-0.57798,-1.9049,-2.2415,-1.8771,-2.2322,-1.756,-1.9066,-1.8788,-2.0076,-2.6539,-3.3438,-0.73782,3.036,3.4141,3.3826,3.2549,2.3788,-1.3372,0.67909,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
