@relation SpokenArabicDigits_channel_11

@attribute channel_11_0 numeric
@attribute channel_11_1 numeric
@attribute channel_11_2 numeric
@attribute channel_11_3 numeric
@attribute channel_11_4 numeric
@attribute channel_11_5 numeric
@attribute channel_11_6 numeric
@attribute channel_11_7 numeric
@attribute channel_11_8 numeric
@attribute channel_11_9 numeric
@attribute channel_11_10 numeric
@attribute channel_11_11 numeric
@attribute channel_11_12 numeric
@attribute channel_11_13 numeric
@attribute channel_11_14 numeric
@attribute channel_11_15 numeric
@attribute channel_11_16 numeric
@attribute channel_11_17 numeric
@attribute channel_11_18 numeric
@attribute channel_11_19 numeric
@attribute channel_11_20 numeric
@attribute channel_11_21 numeric
@attribute channel_11_22 numeric
@attribute channel_11_23 numeric
@attribute channel_11_24 numeric
@attribute channel_11_25 numeric
@attribute channel_11_26 numeric
@attribute channel_11_27 numeric
@attribute channel_11_28 numeric
@attribute channel_11_29 numeric
@attribute channel_11_30 numeric
@attribute channel_11_31 numeric
@attribute channel_11_32 numeric
@attribute channel_11_33 numeric
@attribute channel_11_34 numeric
@attribute channel_11_35 numeric
@attribute channel_11_36 numeric
@attribute channel_11_37 numeric
@attribute channel_11_38 numeric
@attribute channel_11_39 numeric
@attribute channel_11_40 numeric
@attribute channel_11_41 numeric
@attribute channel_11_42 numeric
@attribute channel_11_43 numeric
@attribute channel_11_44 numeric
@attribute channel_11_45 numeric
@attribute channel_11_46 numeric
@attribute channel_11_47 numeric
@attribute channel_11_48 numeric
@attribute channel_11_49 numeric
@attribute channel_11_50 numeric
@attribute channel_11_51 numeric
@attribute channel_11_52 numeric
@attribute channel_11_53 numeric
@attribute channel_11_54 numeric
@attribute channel_11_55 numeric
@attribute channel_11_56 numeric
@attribute channel_11_57 numeric
@attribute channel_11_58 numeric
@attribute channel_11_59 numeric
@attribute channel_11_60 numeric
@attribute channel_11_61 numeric
@attribute channel_11_62 numeric
@attribute channel_11_63 numeric
@attribute channel_11_64 numeric
@attribute channel_11_65 numeric
@attribute channel_11_66 numeric
@attribute channel_11_67 numeric
@attribute channel_11_68 numeric
@attribute channel_11_69 numeric
@attribute channel_11_70 numeric
@attribute channel_11_71 numeric
@attribute channel_11_72 numeric
@attribute channel_11_73 numeric
@attribute channel_11_74 numeric
@attribute channel_11_75 numeric
@attribute channel_11_76 numeric
@attribute channel_11_77 numeric
@attribute channel_11_78 numeric
@attribute channel_11_79 numeric
@attribute channel_11_80 numeric
@attribute channel_11_81 numeric
@attribute channel_11_82 numeric
@attribute channel_11_83 numeric
@attribute channel_11_84 numeric
@attribute channel_11_85 numeric
@attribute channel_11_86 numeric
@attribute channel_11_87 numeric
@attribute channel_11_88 numeric
@attribute channel_11_89 numeric
@attribute channel_11_90 numeric
@attribute channel_11_91 numeric
@attribute channel_11_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.43648,0.89534,0.72546,0.38189,0.23624,0.40981,0.35447,0.59978,-0.003083,0.28778,0.066158,-0.032031,-0.19719,-0.375,-0.25955,-0.12227,0.32764,-0.058663,0.11051,-0.091506,0.36403,0.29125,-0.26199,-0.57002,-0.62215,-0.94406,-0.48014,-0.36992,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.46492,0.49702,0.090196,-0.6542,0.19972,0.83819,0.65777,0.51705,0.36881,-0.094137,0.6287,0.49068,0.61637,0.41702,0.028558,-0.082847,0.05333,0.18373,0.34844,-0.27585,-0.15191,0.12593,0.065471,0.17069,0.41671,-0.25053,-0.33744,-0.35331,-0.40591,-0.27622,-0.19343,0.17968,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.52937,0.5762,1.3108,0.35997,0.64581,0.16877,1.0105,0.49823,0.82048,-0.1702,0.59831,0.34894,-0.048067,-0.016467,-0.18073,0.012244,-0.23714,0.045568,0.30684,-0.056646,-0.028549,-0.029187,-0.16391,-0.26406,-0.35588,-0.52642,-0.37524,-0.24174,-0.36971,-0.55609,-0.33806,-0.16535,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.3963,0.50888,0.4796,0.62956,0.70281,0.50947,0.17131,-0.035937,0.046429,-0.13858,-0.40485,-0.59443,-0.47193,0.014148,-0.083904,0.3741,0.03039,0.18901,-0.2058,0.30832,0.33814,-0.17602,-0.6041,-0.73752,-0.44574,-0.17638,0.1039,-0.31589,-0.005873,0.051574,-0.2021,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.77622,0.86188,0.93637,0.63691,0.16563,0.23902,0.66289,-0.35102,0.52468,0.27569,-0.026259,-0.23416,-0.31962,-0.16935,-0.48639,-0.24405,0.50952,0.013296,-0.38786,0.22433,0.064034,-0.037177,-0.69333,-0.70369,-0.48875,-0.48663,-0.40017,-0.53241,-0.21117,-0.47015,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.85763,-0.14518,0.75151,0.242,0.42228,0.056432,0.39665,0.54562,0.21406,-0.12814,-0.35626,-0.29455,-0.32773,-0.092074,-0.12662,-0.18644,0.12406,0.085114,0.42496,-0.27731,-0.041159,-0.54307,-0.74225,-0.71176,-0.76212,-0.73034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.97676,0.94573,0.25706,0.36317,1.063,0.79528,0.017519,0.063315,-0.19048,-0.1699,-0.39794,0.040032,-0.16754,-0.044066,-0.26688,0.097562,-0.16286,-0.069652,-0.1038,-0.29806,-0.32034,-0.79746,-0.39613,-0.29709,-0.13832,0.032629,-0.25093,-0.35081,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.59613,0.17097,1.2436,0.55911,0.56435,0.45281,-0.019457,0.30127,0.048117,-0.020329,-0.13897,-0.2644,-0.27124,0.19163,-0.16637,-0.64237,0.15928,0.45769,-0.34517,-0.02727,-0.38508,-0.72725,-0.69347,-0.5286,-0.4901,-0.62247,-0.015741,-0.12319,0.032426,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.82373,0.44815,0.19761,-0.3062,0.27623,0.34551,0.15532,-0.10705,0.1167,0.001896,-0.13474,-0.22781,-0.48228,0.009104,-0.28107,-0.5088,-0.011763,0.045286,0.79108,-0.25657,0.31643,0.084262,-0.59334,-0.45593,-0.78993,-0.43671,-0.27796,-0.38209,-0.38511,-0.40006,-0.13089,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.54722,0.81428,0.24171,0.018606,0.16326,0.24434,-0.14957,-0.31858,0.2171,-0.023915,-0.25986,-0.50747,-0.42551,-0.44924,-0.27673,0.003081,0.10403,-0.18865,-0.35084,-0.094267,0.063728,-0.021762,-0.33528,-0.44921,-0.53239,-0.11045,-0.18452,0.004348,-0.32807,-0.4827,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.3139,0.22499,0.41487,0.36765,0.56271,0.37056,0.17281,1.012,0.50354,0.48789,0.84508,0.13041,0.094361,1.1459,0.61759,0.17564,0.38714,0.58416,0.50815,0.051663,0.11725,0.39053,0.33922,0.25321,0.14583,-0.99711,-1.2755,-1.1172,-0.97737,-1.2799,-0.40797,-1.0904,-1.0197,-0.57957,-0.84387,-0.47613,-0.53515,-0.09073,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.12874,0.58193,0.43339,0.62059,0.29802,-0.19475,0.23941,0.46961,0.17337,1.2242,0.59281,0.34808,0.6137,0.015522,0.91295,1.249,0.63312,0.50173,0.168,-0.039076,0.089448,0.47963,0.26956,0.6076,0.63252,0.23069,0.98228,0.092879,-0.034307,-0.70391,-1.1951,-1.1094,-0.86175,-0.45045,-0.67169,-0.81734,-0.63571,-0.50937,-0.22851,-0.37425,-0.2797,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.4084,0.40167,0.92509,0.58091,0.30889,0.12236,0.22964,0.28953,0.79053,0.33259,-0.98517,-0.80708,-0.12288,0.029023,0.24728,0.23274,0.19008,0.64399,0.2189,0.60963,0.82021,-0.35846,0.30832,-0.17133,0.106,-0.11565,-0.19935,-0.44465,-1.1247,-1.0203,-0.81315,0.092935,-0.27924,-0.63643,-0.062753,-0.40361,-0.5464,-0.41482,-0.45328,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.47862,0.81381,-0.29188,0.060629,0.4003,0.10444,0.14139,0.28057,0.38955,0.29668,-0.23196,-0.0309,0.8633,0.46831,0.078723,0.28651,0.12653,0.10591,0.63425,0.69948,0.8897,0.41864,0.15759,-0.08653,-0.4067,0.43506,-0.24111,-0.46007,-0.31669,-0.34782,-0.69214,-0.35866,-0.10045,-0.2163,-0.13121,0.001661,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.04744,1.0245,0.15452,0.13456,0.27514,0.93707,0.50997,0.45993,0.1697,-0.27776,-0.027627,0.19923,0.004483,-0.10499,0.19971,-0.16381,0.049655,0.37675,0.17244,0.10209,0.37721,0.29414,-0.42561,-0.68546,-1.3846,-1.3932,-1.8866,-1.2529,-1.025,-0.35431,-0.73256,-1.1777,-0.54774,-0.66396,-0.81126,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.50418,0.46979,0.39758,0.23607,0.026616,0.41159,0.43169,0.23227,0.66319,0.30736,-0.43079,0.27671,0.97668,1.1261,0.95626,0.74177,0.31004,0.42108,0.50891,0.8429,0.67216,0.37444,0.41078,0.38225,0.39682,-0.46511,-0.89658,-1.1544,-1.7687,-0.81418,-0.42641,-0.80507,-0.84824,-0.9276,-0.53347,-0.56533,0.18743,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.68078,0.65085,0.61652,0.38014,0.53507,-0.015212,-0.43721,0.28358,0.067026,0.33065,0.10293,-0.12418,-0.24183,0.62089,0.55338,0.68295,0.60378,0.78614,0.34208,0.33654,0.41821,-0.13518,-0.012001,0.24574,0.76439,-0.42537,-0.5045,-1.1281,-1.4622,-0.9193,-1.2777,-0.078929,-0.32537,-0.43672,-0.69164,-0.21921,-0.17531,-0.77155,-0.38527,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.54379,0.713,0.33505,0.16397,0.31554,-0.069473,0.62774,0.38761,0.016512,0.55623,-0.13715,0.59289,1.0511,1.0009,0.79891,0.54418,0.18611,0.52039,0.35102,0.47272,0.60897,0.677,0.64575,0.71487,0.46799,0.71115,-0.48158,-0.92654,-0.76563,-0.96544,-0.37289,-0.45044,-0.40948,-0.86584,-0.84508,-0.34253,-0.39706,-0.22055,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.35912,0.93639,1.0419,0.5976,0.20586,-0.071297,0.60342,0.26088,0.32737,0.14473,0.46003,1.0163,1.0769,1.0202,0.82155,0.45598,0.48696,0.53627,0.10619,0.34693,0.60018,0.50916,0.13029,0.93676,0.71223,0.27284,-0.47601,-0.71791,-0.76471,-0.46659,0.61449,0.42945,-0.37769,-0.35687,0.032568,-0.68842,-0.80298,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.23421,0.19073,0.49343,0.55577,0.29004,0.39552,0.078232,-0.012999,0.095124,0.54219,0.026967,0.65965,0.082302,0.10726,0.52758,0.90812,1.2282,0.76908,0.11476,-0.13108,0.32431,1.1335,0.14201,0.20045,0.3819,-0.056042,0.3032,0.47928,-0.59631,-0.72528,-0.55734,0.074494,-0.63418,-0.55942,-0.28846,-0.75108,-0.47861,-0.21259,-0.12047,-0.20446,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.38613,0.12653,0.95507,0.27872,-0.12339,0.63707,-0.01848,0.48287,0.67056,0.17992,-0.14957,-0.23653,-0.25044,-0.43446,-0.74501,-0.18762,-0.066078,0.21573,0.45254,0.022802,-0.42443,-0.086632,0.46785,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.10381,0.27405,0.069889,0.54871,0.69825,0.36965,-0.26843,-0.1979,0.59603,1.0017,0.64821,0.28253,0.029169,-0.10716,-0.29077,-0.43022,-0.40777,-0.67587,-0.069896,-0.23697,0.054099,-0.07656,-0.16402,-0.067179,-0.71402,-0.13308,-0.27164,0.28902,0.41664,0.55404,0.29013,0.4446,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.45829,0.91366,0.81216,0.99823,0.6481,-0.14664,0.19515,0.52319,0.15649,0.88529,-0.033603,0.094533,-0.13673,-0.22669,-0.41282,-0.40856,-0.16391,0.15855,0.19189,0.14076,0.22631,0.2458,-0.52022,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.11078,0.13137,0.74588,0.11383,0.55491,0.23053,0.003918,0.035309,0.12245,0.5296,0.78671,-0.094312,-0.076667,-0.31282,-0.51105,-0.41106,-0.51682,-0.2729,-0.43183,-0.067961,-0.3697,0.28496,-0.3896,0.005473,-0.14574,0.32876,0.18463,0.25778,0.09371,0.29251,-0.053653,-0.7302,-0.77337,-0.73758,-0.96345,-1.2348,-1.0592,-1.0256,-0.30085,-0.69712,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.042455,0.33114,0.33933,0.19041,0.13336,0.045287,0.002402,0.37161,0.38214,0.49369,0.29421,0.30285,0.35034,-0.28527,-0.012602,-0.035341,-0.40138,-0.41493,-0.55249,-0.31675,-0.59416,-0.59777,-1.1169,-0.49691,-0.18901,-0.82349,0.13302,0.12415,0.11539,-0.031009,-0.51129,0.421,0.2931,-0.95619,-0.95379,-0.78856,-0.85218,-1.0207,-0.84667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
