@relation SpokenArabicDigits_channel_4

@attribute channel_4_0 numeric
@attribute channel_4_1 numeric
@attribute channel_4_2 numeric
@attribute channel_4_3 numeric
@attribute channel_4_4 numeric
@attribute channel_4_5 numeric
@attribute channel_4_6 numeric
@attribute channel_4_7 numeric
@attribute channel_4_8 numeric
@attribute channel_4_9 numeric
@attribute channel_4_10 numeric
@attribute channel_4_11 numeric
@attribute channel_4_12 numeric
@attribute channel_4_13 numeric
@attribute channel_4_14 numeric
@attribute channel_4_15 numeric
@attribute channel_4_16 numeric
@attribute channel_4_17 numeric
@attribute channel_4_18 numeric
@attribute channel_4_19 numeric
@attribute channel_4_20 numeric
@attribute channel_4_21 numeric
@attribute channel_4_22 numeric
@attribute channel_4_23 numeric
@attribute channel_4_24 numeric
@attribute channel_4_25 numeric
@attribute channel_4_26 numeric
@attribute channel_4_27 numeric
@attribute channel_4_28 numeric
@attribute channel_4_29 numeric
@attribute channel_4_30 numeric
@attribute channel_4_31 numeric
@attribute channel_4_32 numeric
@attribute channel_4_33 numeric
@attribute channel_4_34 numeric
@attribute channel_4_35 numeric
@attribute channel_4_36 numeric
@attribute channel_4_37 numeric
@attribute channel_4_38 numeric
@attribute channel_4_39 numeric
@attribute channel_4_40 numeric
@attribute channel_4_41 numeric
@attribute channel_4_42 numeric
@attribute channel_4_43 numeric
@attribute channel_4_44 numeric
@attribute channel_4_45 numeric
@attribute channel_4_46 numeric
@attribute channel_4_47 numeric
@attribute channel_4_48 numeric
@attribute channel_4_49 numeric
@attribute channel_4_50 numeric
@attribute channel_4_51 numeric
@attribute channel_4_52 numeric
@attribute channel_4_53 numeric
@attribute channel_4_54 numeric
@attribute channel_4_55 numeric
@attribute channel_4_56 numeric
@attribute channel_4_57 numeric
@attribute channel_4_58 numeric
@attribute channel_4_59 numeric
@attribute channel_4_60 numeric
@attribute channel_4_61 numeric
@attribute channel_4_62 numeric
@attribute channel_4_63 numeric
@attribute channel_4_64 numeric
@attribute channel_4_65 numeric
@attribute channel_4_66 numeric
@attribute channel_4_67 numeric
@attribute channel_4_68 numeric
@attribute channel_4_69 numeric
@attribute channel_4_70 numeric
@attribute channel_4_71 numeric
@attribute channel_4_72 numeric
@attribute channel_4_73 numeric
@attribute channel_4_74 numeric
@attribute channel_4_75 numeric
@attribute channel_4_76 numeric
@attribute channel_4_77 numeric
@attribute channel_4_78 numeric
@attribute channel_4_79 numeric
@attribute channel_4_80 numeric
@attribute channel_4_81 numeric
@attribute channel_4_82 numeric
@attribute channel_4_83 numeric
@attribute channel_4_84 numeric
@attribute channel_4_85 numeric
@attribute channel_4_86 numeric
@attribute channel_4_87 numeric
@attribute channel_4_88 numeric
@attribute channel_4_89 numeric
@attribute channel_4_90 numeric
@attribute channel_4_91 numeric
@attribute channel_4_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.41992,1.8149,1.5617,1.1458,0.64556,1.3823,-1.0976,0.75856,1.0413,-1.1667,-1.8623,-2.3029,-2.3125,-1.2678,-0.09621,-0.046994,0.52289,0.12291,0.70194,0.77897,0.70981,1.05,-0.19405,-0.72271,-1.4638,-1.2258,-0.33844,0.20031,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.97177,1.249,1.5072,2.0458,0.96499,0.82327,0.8897,0.71323,0.42888,0.51987,-0.079411,-1.0495,-1.7628,-1.9872,-2.0868,-1.6965,-0.87309,-0.12025,0.21894,0.25741,0.003008,-0.66041,0.58159,-0.024001,0.74096,-0.31455,-1.1914,-1.3697,-1.2792,-1.0979,0.27491,0.24013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.56659,0.76457,0.43588,0.28518,0.080475,0.99007,0.8311,0.75192,0.76045,-0.05313,-1.3553,-2.0424,-2.811,-2.4861,-1.7683,-0.81953,-0.46142,-0.059135,0.50318,0.44645,0.5337,0.65522,0.298,-0.23937,-1.3955,-1.5155,-1.7665,-1.8151,-1.5719,0.39676,-0.40828,-1.0887,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.2063,1.5037,1.6277,1.1491,0.94163,0.91329,1.4814,-0.064391,-1.9857,-2.1957,-2.1012,-1.6964,-1.2069,-0.6188,-0.3811,-0.28071,1.2376,0.66934,-0.33059,-0.004786,0.23419,-0.78083,-1.7539,-1.789,-1.5776,-1.372,-0.82611,-0.31311,-0.39747,-0.096153,0.096925,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.9308,0.98605,1.0171,0.95244,1.0981,0.9441,0.89579,-0.71414,-1.6686,-2.2908,-2.3816,-2.227,-1.6036,-0.86773,0.18647,-0.70293,0.79488,0.96652,1.5035,1.5008,0.25473,0.55679,-1.1136,-1.6335,-1.3479,-1.1925,0.36078,-0.26603,0.093691,0.27278,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.2588,1.8379,1.0494,0.67008,0.49934,0.77159,-0.97844,-1.779,-2.0353,-2.1724,-1.5461,-0.47382,-1.1751,-0.28274,-0.16805,0.28137,0.92526,-0.032472,0.60529,0.61247,-0.5684,-1.3087,-1.4128,-1.1651,-0.15598,-0.10754,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.8718,1.469,0.97829,0.36349,0.59072,1.1454,-1.1841,-1.9303,-2.0233,-2.0416,-1.5529,-0.46597,-0.17,-0.59506,0.088202,0.14894,0.36131,0.31264,-0.33793,-0.46004,-1.2351,-1.515,-1.2279,-0.98113,-0.93541,0.14713,-0.29833,-0.33315,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.74856,1.2597,1.0084,1.4662,0.39729,0.9309,-0.48687,-1.093,-1.5499,-1.5727,-1.3449,-0.92076,-0.6573,0.038814,-0.29011,0.4525,-0.032798,0.53421,1.1095,0.15218,-1.145,-1.3048,-1.0868,-0.82984,-1.1007,-0.24619,0.66083,-0.37928,0.12956,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.5373,1.8217,1.3839,1.4057,0.76772,1.2805,1.8467,-0.034303,-1.531,-2.1995,-2.3377,-2.0643,-0.83265,-0.47845,-0.55164,-0.062154,0.80503,0.81771,1.0122,0.66138,0.44875,-0.48801,-1.0304,-1.0596,-1.3473,-1.124,-1.1266,-0.74023,0.085443,-0.022396,0.26996,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.4604,1.9837,1.3366,1.6325,1.5884,0.80455,0.037944,-0.38747,-1.9402,-2.4281,-2.8596,-2.377,-1.1273,-0.99596,-0.02085,-0.023006,0.65714,0.86557,0.95202,0.17843,0.26648,-0.1708,-0.90146,-1.1228,-1.1324,-0.92216,-0.30827,0.20699,-0.003493,-0.50052,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.68795,1.1802,1.3903,1.0818,1.286,1.4784,1.5232,1.1577,0.76061,0.80875,1.3168,0.24906,-1.1145,-2.4818,-3.5833,-3.7115,-2.7508,-0.9512,-0.36107,-0.11443,-0.24852,-1.3136,-0.33032,-0.14715,0.12894,-1.2012,-0.99885,-1.113,-1.1209,-0.67921,-0.37645,-0.66938,-0.80404,-0.61147,-0.54199,-0.68129,-0.89936,-0.53928,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.4193,1.4869,0.46175,1.0255,1.1595,0.35674,1.0805,1.1427,0.72303,0.73295,1.0423,0.5929,0.014987,-0.72492,-1.877,-2.9646,-3.4495,-3.5138,-3.5772,-1.9169,-1.1915,-0.183,0.34723,-0.46576,-0.29019,-0.16994,0.23375,0.68866,-0.16347,-1.0914,-1.306,-1.4228,-1.1531,-1.2355,-1.1196,-1.1834,-0.92022,-1.0315,-1.0062,-1.0768,-0.80745,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.5249,1.1779,1.4587,0.66821,1.3942,1.6395,1.78,0.65131,0.37487,1.1358,-0.7004,-1.811,-2.5735,-3.1323,-3.2746,-2.6066,-2.1721,-1.2699,-0.23466,-0.84123,-0.72579,-0.6483,-0.40679,-0.79951,0.12954,-0.1622,-0.094359,-0.37411,-0.81244,-1.3342,-1.0635,-1.1271,-1.2456,-1.674,-0.53002,-0.88555,-0.8267,-1.0639,-1.4374,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.1873,1.2202,0.75793,0.46953,0.61626,0.88914,0.82832,1.083,1.5317,0.82129,-1.4398,-2.4035,-2.9846,-3.1389,-3.3826,-3.5256,-3.2995,-1.7907,-0.53422,-0.45636,-0.75712,-0.9128,-1.2162,-1.426,-0.13174,0.80986,-0.27112,-0.72971,-1.0347,-0.83764,-0.89865,-0.67697,-0.28587,-1.3459,-1.3443,-0.88694,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.7091,1.0313,1.3417,0.71974,1.2795,1.3506,0.28696,1.138,0.097498,-1.5624,-2.4049,-2.8864,-3.372,-3.345,-2.7821,-3.2377,-0.17203,-0.42862,0.17161,-0.48024,-1.2415,-0.23098,0.27934,-0.66018,-1.2325,-1.2804,-1.7566,-1.3497,-0.86831,-0.99106,-2.0672,-1.8738,-1.1884,-1.9754,-1.3917,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.3369,0.99129,1.0052,0.86519,1.5843,1.7042,0.6996,1.2611,1.4098,0.76564,-0.30501,-1.0352,-2.6016,-2.5297,-3.0564,-2.7941,-1.447,-0.40657,-0.67907,-0.062419,-0.083388,-0.85777,-0.86181,-0.0214,-0.16369,-0.80259,-1.3815,-1.882,-2.277,-1.4558,-1.4613,-1.6646,-1.6877,-0.7191,-0.94529,-1.3238,-1.6053,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.1762,1.8819,0.88326,1.1363,1.3924,1.4918,2.1063,1.7252,1.2483,1.1867,1.5851,1.4909,-0.71067,-1.6387,-1.9617,-2.1044,-2.5472,-3.0401,-2.2377,-0.72326,-0.68384,-0.62217,-0.46886,-0.73482,-1.2456,0.37949,-0.71024,-1.4002,-1.5277,-1.7034,-0.88422,-1.0863,-1.5236,-0.96185,-0.99271,-1.1801,-1.5845,-1.6507,-1.0219,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.9388,1.5048,1.1501,1.5037,1.1945,0.78509,1.1358,1.5454,1.513,1.0696,-0.082938,-1.5651,-2.7646,-3.2699,-3.3597,-3.3104,-2.6146,-0.64445,-0.62214,-0.5911,-0.24222,-0.57838,-0.8837,-0.94682,-0.17334,0.40247,-0.38949,-1.1186,-1.3735,-0.92271,0.12563,-0.93057,-0.85923,-0.84993,-1.0405,-1.1468,-1.1769,-0.78318,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.66601,0.37253,0.61824,0.83839,0.34969,-0.007681,1.174,0.60715,-0.49753,0.86645,-0.6275,-2.1317,-2.9283,-2.9372,-3.4226,-3.597,-1.7291,-1.2725,-0.93739,-0.67704,-0.62903,-0.4669,-0.93451,0.4512,0.076558,-0.31052,-0.48573,-0.96394,-0.86723,-0.63727,-0.032194,-0.49247,-0.002013,-0.16297,-0.40213,-0.93718,-1.1096,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.091111,-0.19385,0.53539,0.82789,1.744,1.3459,0.58471,0.82063,0.9657,1.0473,0.63222,0.45216,-0.54162,-1.9712,-2.5848,-2.6676,-2.9702,-3.56,-2.5318,-1.0828,-1.1575,-1.3288,-0.81579,-1.0584,-1.1145,-0.26531,0.12291,-0.027311,-0.81055,-1.2538,-0.39491,0.49101,-0.52139,-0.73376,0.16834,-0.34193,-0.44261,-1.0006,-0.68336,-0.73795,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.2257,1.1664,0.99993,1.4444,1.5453,1.8457,1.6165,1.4054,1.3402,-0.66847,-2.1619,-2.7223,-2.7555,-2.9871,-2.788,-1.1431,-0.8901,-0.83796,0.093364,-0.16823,-0.078165,-0.53254,-0.7838,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.9669,1.5721,2.0535,1.8828,1.9277,1.2706,1.6046,1.9043,2.1985,1.0125,1.8187,-0.35294,-1.8268,-2.1955,-2.6103,-2.8065,-2.4689,-1.959,-0.2075,-0.53194,-0.48047,-0.2442,-0.37414,-0.19774,0.31154,0.005936,0.14669,-0.41533,0.42895,0.017313,0.46483,0.88937,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.9714,1.6202,1.9683,1.8768,1.6876,1.4891,1.4982,1.0095,0.99694,2.5151,0.17794,-1.5427,-2.1295,-2.4428,-2.4468,-2.0095,-1.2686,-0.38808,0.33979,-0.54623,-0.012427,-0.086197,-0.052123,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.23,1.5382,1.2473,1.411,1.7152,1.8053,1.8593,1.6092,0.94896,0.30326,1.552,0.15397,-1.2759,-1.7445,-2.2878,-1.7871,-1.2179,-0.33113,-0.39158,-0.16249,0.61854,0.27468,0.42976,-0.58335,0.43603,1.1152,0.76763,-0.44102,0.097147,0.64571,0.73472,-1.0353,-0.66828,-1.3824,-1.2597,-1.2027,-0.79774,-0.68971,0.24266,-0.21375,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.1106,1.5159,1.6117,1.7093,1.7827,2.3091,1.775,1.5227,1.5835,1.3891,1.0943,1.1531,1.2022,-0.17096,-1.4764,-1.7278,-2.0411,-1.8596,-1.624,-0.61492,0.16978,-0.22781,0.19507,-0.13088,-0.15614,0.53226,0.52404,0.27953,0.051305,0.36008,0.30249,0.69907,0.46547,-0.31249,-0.6317,-0.84977,-0.89569,-1.0668,-0.61612,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
