@relation SpokenArabicDigits_channel_12

@attribute channel_12_0 numeric
@attribute channel_12_1 numeric
@attribute channel_12_2 numeric
@attribute channel_12_3 numeric
@attribute channel_12_4 numeric
@attribute channel_12_5 numeric
@attribute channel_12_6 numeric
@attribute channel_12_7 numeric
@attribute channel_12_8 numeric
@attribute channel_12_9 numeric
@attribute channel_12_10 numeric
@attribute channel_12_11 numeric
@attribute channel_12_12 numeric
@attribute channel_12_13 numeric
@attribute channel_12_14 numeric
@attribute channel_12_15 numeric
@attribute channel_12_16 numeric
@attribute channel_12_17 numeric
@attribute channel_12_18 numeric
@attribute channel_12_19 numeric
@attribute channel_12_20 numeric
@attribute channel_12_21 numeric
@attribute channel_12_22 numeric
@attribute channel_12_23 numeric
@attribute channel_12_24 numeric
@attribute channel_12_25 numeric
@attribute channel_12_26 numeric
@attribute channel_12_27 numeric
@attribute channel_12_28 numeric
@attribute channel_12_29 numeric
@attribute channel_12_30 numeric
@attribute channel_12_31 numeric
@attribute channel_12_32 numeric
@attribute channel_12_33 numeric
@attribute channel_12_34 numeric
@attribute channel_12_35 numeric
@attribute channel_12_36 numeric
@attribute channel_12_37 numeric
@attribute channel_12_38 numeric
@attribute channel_12_39 numeric
@attribute channel_12_40 numeric
@attribute channel_12_41 numeric
@attribute channel_12_42 numeric
@attribute channel_12_43 numeric
@attribute channel_12_44 numeric
@attribute channel_12_45 numeric
@attribute channel_12_46 numeric
@attribute channel_12_47 numeric
@attribute channel_12_48 numeric
@attribute channel_12_49 numeric
@attribute channel_12_50 numeric
@attribute channel_12_51 numeric
@attribute channel_12_52 numeric
@attribute channel_12_53 numeric
@attribute channel_12_54 numeric
@attribute channel_12_55 numeric
@attribute channel_12_56 numeric
@attribute channel_12_57 numeric
@attribute channel_12_58 numeric
@attribute channel_12_59 numeric
@attribute channel_12_60 numeric
@attribute channel_12_61 numeric
@attribute channel_12_62 numeric
@attribute channel_12_63 numeric
@attribute channel_12_64 numeric
@attribute channel_12_65 numeric
@attribute channel_12_66 numeric
@attribute channel_12_67 numeric
@attribute channel_12_68 numeric
@attribute channel_12_69 numeric
@attribute channel_12_70 numeric
@attribute channel_12_71 numeric
@attribute channel_12_72 numeric
@attribute channel_12_73 numeric
@attribute channel_12_74 numeric
@attribute channel_12_75 numeric
@attribute channel_12_76 numeric
@attribute channel_12_77 numeric
@attribute channel_12_78 numeric
@attribute channel_12_79 numeric
@attribute channel_12_80 numeric
@attribute channel_12_81 numeric
@attribute channel_12_82 numeric
@attribute channel_12_83 numeric
@attribute channel_12_84 numeric
@attribute channel_12_85 numeric
@attribute channel_12_86 numeric
@attribute channel_12_87 numeric
@attribute channel_12_88 numeric
@attribute channel_12_89 numeric
@attribute channel_12_90 numeric
@attribute channel_12_91 numeric
@attribute channel_12_92 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
1.0607,0.38429,0.094739,-0.020891,0.18804,0.34695,0.015238,-0.15895,0.14977,0.35943,0.08732,-0.13613,0.027638,0.36341,0.02024,-0.3302,-0.46229,-0.8095,-1.0149,-0.6013,-0.48093,-0.5222,-0.19128,0.16767,0.070471,0.37478,0.087622,-0.22312,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.55141,0.53468,0.41722,0.24416,-0.095998,0.60325,1.0338,0.62879,0.17903,0.45958,-0.15274,-0.18928,-0.28258,-0.31131,-0.075954,0.084948,0.57801,-0.0312,-0.61209,-0.48497,-0.5251,-0.20882,-0.52032,-0.17318,-0.55202,-0.16232,0.33874,0.20902,0.085663,0.11005,-0.13719,-0.39833,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.46517,-0.11351,0.36571,0.48212,0.81282,-0.007031,0.030899,-0.086501,-0.028521,-0.23414,-0.18881,-0.1723,-0.34581,-0.098819,0.062577,-0.010703,-0.75796,-0.44689,-0.44245,-0.448,-0.63853,-0.7935,-0.66634,-0.22545,0.137,0.31046,0.080723,-0.008663,0.4077,-0.15959,0.25206,0.51932,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.39814,0.5662,0.37101,0.39509,0.64482,0.5112,0.029754,-0.065853,0.078941,0.11362,0.29367,0.55695,0.18693,0.095048,-0.14144,-0.22805,-0.89833,-0.14505,-0.57687,-0.86398,-0.073923,0.024213,0.31963,0.26844,0.091705,0.015434,0.008295,0.061602,-0.20734,0.071766,0.50009,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.47587,0.15062,0.19427,-0.025763,-0.031965,0.055553,0.60737,-0.18266,-0.15671,-0.090126,0.08222,0.33793,-0.046639,0.54051,-0.14962,-0.41858,-0.36523,-0.14335,-0.000886,-0.28333,-0.11143,-0.28398,-0.025432,0.34625,-0.18181,-0.15369,-0.39655,-0.22172,0.34253,-0.14212,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.53536,0.38139,0.64975,0.68767,0.34352,-0.44264,0.34606,-0.09611,-0.15815,-0.042576,0.37978,0.25089,0.22839,-0.46786,0.059105,-0.72341,-0.57537,-0.33208,0.019262,-0.36761,0.012872,-0.095424,0.040444,0.30414,0.30128,0.2962,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.18649,0.20621,-0.12622,0.48254,0.5406,0.8921,0.11829,-0.013293,-0.28205,-0.2531,0.21918,0.23831,0.16153,0.28731,-0.31777,-0.56506,-0.38058,-0.66071,-0.26271,-0.1168,-0.12684,0.27705,0.08498,-0.037578,0.016653,0.32004,0.22818,0.42554,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.13395,0.09521,1.0723,0.25427,0.42381,-0.43134,-0.010627,0.067273,0.032775,-0.16842,0.04767,0.39986,0.008414,0.016978,-0.17093,-0.27059,-0.54739,-0.44836,-0.52361,0.20366,-0.087726,0.059241,0.011926,0.018136,0.32706,-0.35723,-0.08278,-0.078421,-0.4124,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.4057,0.77484,-0.39087,-0.58701,-0.052075,0.13121,-0.13925,-0.084455,0.24764,0.20558,0.31047,0.011408,0.066261,-0.11905,-0.13445,-0.31015,-0.66155,-0.68188,-0.1857,-0.26729,-0.31585,-0.627,0.072425,-0.00197,0.081163,-0.22225,-0.16275,0.52482,0.006361,0.27604,-0.22184,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.073737,0.32486,0.59579,0.36061,-0.029605,0.03492,0.31831,0.039722,0.16927,0.2782,0.26655,0.51838,0.52329,0.16803,-0.38322,-0.22552,-0.36202,-0.06179,-0.55538,-0.095366,-0.18722,0.14102,0.10504,0.14823,-0.025001,-0.037351,0.51611,-0.20898,0.0767,0.58208,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.86225,0.099227,0.27466,0.44035,0.81455,0.99416,0.048694,0.35153,0.35292,0.58772,0.57553,-0.8156,0.56671,0.34482,-0.035688,-0.77121,-0.29955,0.046012,-0.37353,0.10037,0.20981,0.36395,-0.067922,-0.43184,-0.21798,-0.13216,0.048667,0.21416,-0.23434,-0.53814,0.053143,-0.050542,-0.10318,-0.21029,-0.28216,0.18132,0.19458,-0.18428,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.0159,0.59551,0.12225,-0.011722,0.59638,0.76604,-0.084294,0.24012,0.25345,0.074993,0.70241,0.40739,0.43561,-0.22163,0.47317,0.24108,-0.30985,-0.48753,-0.42505,-0.26303,0.28574,-0.009164,-0.27652,-0.19788,-0.18194,0.13497,0.35825,0.1139,-0.26855,0.35215,0.30475,-0.22356,-0.028396,-0.37898,-0.43495,-0.20973,-0.28695,-0.083903,-0.21216,-0.41242,-0.16774,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.31414,1.0793,1.2461,0.06409,0.094284,0.65657,0.38255,0.56304,0.36733,0.36032,-0.26334,0.75566,0.49769,-0.4362,-0.60569,-0.5786,-0.68476,-0.41136,-0.53271,-0.35497,-0.0831,-0.6345,-0.13328,-0.86211,-0.5632,-0.49441,0.37597,0.36766,-0.11902,-0.36519,-0.28739,0.076295,-0.37996,-0.17131,0.090939,0.019008,0.068163,-0.4708,-0.035753,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.5742,0.90979,-0.12109,0.32518,-0.08217,0.43695,0.14565,-0.15381,0.043157,0.14186,0.2079,0.70589,0.23139,-0.38589,-0.1235,-0.29808,-0.4355,0.053884,0.2947,0.25159,0.49754,0.34453,0.030139,-0.57316,-0.40673,0.19473,0.027284,-0.087081,-0.29999,-0.13731,-0.45606,-0.30394,-0.041836,-0.28031,-0.24713,-0.53682,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.1798,0.85611,0.34013,0.067945,0.57818,0.25639,0.39201,0.22839,-0.032279,0.4515,0.39517,-0.17093,-0.72714,-0.64746,-0.48948,-0.46405,-0.62145,-0.50907,0.095976,-0.34665,-0.030646,0.070954,-0.38269,-0.3942,-0.2666,-0.78312,-1.0727,-0.59619,-0.26282,-0.27545,0.18744,0.12613,0.2331,-0.27871,-0.14987,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.73456,0.57459,0.90501,0.59049,0.61079,0.48897,0.64093,0.010898,0.2433,-0.1876,-0.19507,0.81264,0.18236,-0.28665,-0.60545,-0.66743,-0.089765,0.32042,0.12954,0.44768,0.26789,-0.056405,-0.022796,0.16879,-0.12131,0.10479,-0.099474,-0.41675,-0.69676,-0.54855,0.15532,-0.35462,-0.32305,0.011017,-0.34743,-0.32847,0.16203,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.47506,-0.14906,0.64175,0.11557,-0.052667,0.29605,-0.0056,0.52428,0.22119,0.15115,0.22653,-0.22615,0.22421,0.32413,0.083176,-0.18829,-0.6079,-0.39946,-0.18904,0.15413,-0.58819,-0.067586,-0.5607,-0.13902,-0.13347,-0.59393,-0.20015,-0.42831,-0.466,-0.47463,-0.71262,0.008658,-0.33733,-0.23064,-0.073283,-0.63218,-0.059966,0.021468,0.21089,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.13489,0.32268,-0.21503,-0.13742,0.50652,0.44068,0.7382,-0.04983,0.32039,-0.062691,-0.21216,0.71541,0.57438,-0.1462,-0.34775,-0.74872,-0.24203,-0.36541,-0.30772,0.17913,-0.20039,-0.051934,0.11603,-0.27513,0.31638,-0.068373,0.16663,-0.57795,-0.6734,-0.57194,-0.45186,0.2456,-0.16219,-0.35536,0.13758,-0.23086,-0.13451,-0.31897,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
-0.064649,0.3301,1.0234,0.59874,0.38254,-0.73937,-0.051822,0.24576,0.088178,-0.34739,-0.13514,0.61088,0.30143,-0.039885,-0.61896,-0.81299,-0.59568,0.19776,0.51154,-0.009798,-0.14046,-0.10072,-0.2406,-0.28649,-0.23046,-0.28812,-0.20118,0.099165,-0.15642,-0.27843,0.53968,-0.74956,-0.26924,0.1443,-0.3825,-0.18207,-0.26507,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
1.034,0.71035,0.5547,0.35426,0.51446,0.4406,0.70558,0.48607,-0.21228,0.50967,0.77965,-0.035526,-0.22767,0.53415,0.76722,0.32072,-0.13947,0.011621,0.11728,0.22405,-0.23524,0.020311,-0.13487,0.056333,-0.44485,0.2506,-0.050124,-0.45891,-0.22632,-0.27953,-0.34849,-0.63831,-0.74768,-0.49584,-0.50313,-0.15822,-0.21705,-0.30568,-0.38874,-0.00954,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.7013,0.40905,1.3698,0.93873,0.54661,-0.067197,-0.019722,0.20019,-0.23412,-0.91958,-0.63506,-0.73538,-0.82703,-0.9534,-0.95499,-0.35046,-0.20094,0.10465,-0.16675,-0.56275,-0.53157,0.26232,-0.24227,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.345,0.74718,0.6579,0.70355,0.31306,0.32174,0.45122,-0.15511,0.24019,0.17215,0.082516,-0.98098,-0.73331,-0.81969,-0.75561,-0.77434,-0.53299,-0.29474,-0.15726,-0.50387,-0.62104,-1.2034,-0.10324,-0.63909,-0.16481,-0.88981,0.044552,-0.42179,-0.2203,0.22602,-0.17142,-0.12836,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.10694,0.46211,0.76097,0.47381,0.59941,0.38351,0.25949,0.24083,0.009175,0.26891,-0.68999,-0.69505,-1.0874,-0.99753,-1.2287,-1.0045,-0.6581,-0.36984,-0.69609,-0.20754,-0.035474,-0.36302,-0.81643,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.8919,0.39585,0.396,-0.07943,0.60258,0.5185,-0.13468,-0.057301,0.47791,0.40177,0.48378,-0.79701,-0.81313,-0.68592,-0.56373,-0.80093,-0.5206,-0.08347,-0.13993,-0.38482,-0.7427,-1.0094,-0.76816,-0.59553,0.16783,0.27727,0.040002,-0.38906,-0.055704,0.33654,-0.42307,-0.72088,-1.1257,-1.1766,-0.88237,-0.59397,-0.49318,-0.7602,-0.33583,-0.63787,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
0.64728,-0.10131,0.54886,0.1616,0.064247,0.34324,0.54202,0.55143,-0.20628,0.43651,0.66176,0.90657,-0.22703,-0.86527,-0.79711,-0.81991,-0.71732,-0.68176,-0.44691,-0.161,-0.356,-0.28734,-0.98595,-0.50214,-0.93542,-0.063888,-0.41416,-0.4564,-0.74832,-0.25927,0.29563,-0.11996,-0.21524,-0.48402,-0.59374,-0.75332,-0.45596,-0.70399,-0.62863,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
